S.No,Market,Commodity,Min Price,Max Price,Modal Price,Date,State
40,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-10-08,Tamil Nadu
41,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-09-08,Tamil Nadu
42,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-10-09,Tamil Nadu
43,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-09-11,Tamil Nadu
44,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-09-17,Tamil Nadu
45,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-09-18,Tamil Nadu
46,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-09-24,Tamil Nadu
47,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-09-25,Tamil Nadu
48,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3000,4000,4000,2024-10-29,Tamil Nadu
49,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-01,Tamil Nadu
50,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-09-01,Tamil Nadu
51,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-02,Tamil Nadu
52,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-02,Tamil Nadu
53,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-03,Tamil Nadu
54,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-03,Tamil Nadu
55,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-04,Tamil Nadu
56,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-04,Tamil Nadu
57,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-05,Tamil Nadu
58,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-05,Tamil Nadu
59,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-06,Tamil Nadu
60,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-06,Tamil Nadu
61,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-09-06,Tamil Nadu
62,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-07,Tamil Nadu
63,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-07,Tamil Nadu
64,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-08,Tamil Nadu
65,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-09,Tamil Nadu
66,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-10,Tamil Nadu
67,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-11,Tamil Nadu
68,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-11,Tamil Nadu
69,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-12,Tamil Nadu
70,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-12,Tamil Nadu
71,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-13,Tamil Nadu
72,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-13,Tamil Nadu
73,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-09-13,Tamil Nadu
74,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2025-03-14,Tamil Nadu
75,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-14,Tamil Nadu
76,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-14,Tamil Nadu
77,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-16,Tamil Nadu
78,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-09-16,Tamil Nadu
79,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-17,Tamil Nadu
80,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-11-18,Tamil Nadu
81,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-18,Tamil Nadu
82,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-19,Tamil Nadu
83,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-20,Tamil Nadu
84,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-21,Tamil Nadu
85,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-22,Tamil Nadu
86,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-23,Tamil Nadu
87,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-25,Tamil Nadu
88,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-26,Tamil Nadu
89,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-27,Tamil Nadu
90,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-28,Tamil Nadu
91,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-08-29,Tamil Nadu
92,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-30,Tamil Nadu
93,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-08-31,Tamil Nadu
94,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4000,4000,2024-10-31,Tamil Nadu
95,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3500,4500,4500,2024-09-05,Tamil Nadu
96,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3600,4000,4000,2024-10-15,Tamil Nadu
97,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3600,4000,4000,2024-10-16,Tamil Nadu
98,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),3600,4000,4000,2024-10-24,Tamil Nadu
99,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),4000,4500,4500,2024-11-10,Tamil Nadu
100,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),4000,5000,5000,2024-11-21,Tamil Nadu
101,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),4000,5000,5000,2024-11-26,Tamil Nadu
102,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),4500,5000,5000,2024-11-22,Tamil Nadu
103,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),4500,5000,5000,2024-11-23,Tamil Nadu
104,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5000,6000,6000,2024-11-25,Tamil Nadu
105,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5000,6000,6000,2025-03-29,Tamil Nadu
106,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5000,6000,6000,2025-03-30,Tamil Nadu
107,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-12-02,Tamil Nadu
108,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-12-04,Tamil Nadu
109,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-12-06,Tamil Nadu
110,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-12-07,Tamil Nadu
111,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-12-08,Tamil Nadu
112,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-12-09,Tamil Nadu
113,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-11-24,Tamil Nadu
114,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-11-27,Tamil Nadu
115,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),5500,6000,6000,2024-11-29,Tamil Nadu
116,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),7000,8000,8000,2025-01-01,Tamil Nadu
117,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),7000,8000,8000,2025-02-23,Tamil Nadu
118,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),7000,8000,8000,2025-02-25,Tamil Nadu
119,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),7500,8000,8000,2025-02-24,Tamil Nadu
120,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,9500,9500,2025-01-19,Tamil Nadu
121,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-02-01,Tamil Nadu
122,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-11,Tamil Nadu
123,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-12,Tamil Nadu
124,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-18,Tamil Nadu
125,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-20,Tamil Nadu
126,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-21,Tamil Nadu
127,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-22,Tamil Nadu
128,Ammapet(Uzhavar Sandhai ),Custard Apple (Sharifa),9000,10000,10000,2025-01-31,Tamil Nadu
