S.No,Market,Commodity,Min Price,Max Price,Modal Price,Date,State
30,Tiruchengode,Maize,1800,2200,2000,2024-03-28,Tamil Nadu
31,Tiruchengode,Maize,2500,3000,3000,2024-11-13,Tamil Nadu
32,Tiruchengode,Maize,2500,3000,3000,2025-03-08,Tamil Nadu
33,Tiruchengode,Maize,2500,3000,3000,2024-11-18,Tamil Nadu
34,Tiruchengode,Maize,2500,3000,3000,2024-08-26,Tamil Nadu
35,Tiruchengode,Maize,2500,3000,3000,2024-08-19,Tamil Nadu
36,Tiruchengode,Maize,2000,2500,2500,2024-08-08,Tamil Nadu
37,Tiruchengode,Maize,1900,2300,2100,2024-01-18,Tamil Nadu
38,Tiruchengode,Maize,2500,3000,3000,2025-01-10,Tamil Nadu
39,Tiruchengode,Maize,2500,3000,3000,2025-03-11,Tamil Nadu
40,Tiruchengode,Maize,2500,3000,3000,2024-09-14,Tamil Nadu
41,Tiruchengode,Maize,2500,3000,3000,2025-01-17,Tamil Nadu
42,Tiruchengode,Maize,2500,3000,3000,2024-10-07,Tamil Nadu
43,Tiruchengode,Maize,2500,3000,3000,2024-07-14,Tamil Nadu
44,Tiruchengode,Maize,2500,3000,3000,2025-02-17,Tamil Nadu
45,Tiruchengode,Maize,2500,3000,3000,2024-07-26,Tamil Nadu
46,Tiruchengode,Maize,2500,3000,3000,2024-11-22,Tamil Nadu
47,Tiruchengode,Maize,2500,3000,3000,2024-08-17,Tamil Nadu
48,Tiruchengode,Maize,3000,3500,3500,2024-09-10,Tamil Nadu
49,Tiruchengode,Maize,2500,3000,3000,2024-08-24,Tamil Nadu
50,Tiruchengode,Maize,2500,3000,3000,2025-01-29,Tamil Nadu
51,Tiruchengode,Maize,2500,3000,3000,2024-07-30,Tamil Nadu
52,Tiruchengode,Maize,2500,3000,3000,2024-09-30,Tamil Nadu
53,Tiruchengode,Maize,2500,3000,3000,2024-08-16,Tamil Nadu
54,Tiruchengode,Maize,2500,3000,3000,2024-10-06,Tamil Nadu
55,Tiruchengode,Maize,2500,3000,3000,2024-11-17,Tamil Nadu
56,Tiruchengode,Maize,2500,3000,3000,2024-11-28,Tamil Nadu
57,Tiruchengode,Maize,2500,3000,3000,2024-08-03,Tamil Nadu
58,Tiruchengode,Maize,2500,3000,3000,2025-03-09,Tamil Nadu
59,Tiruchengode,Maize,2500,3000,3000,2025-03-27,Tamil Nadu
60,Tiruchengode,Maize,2500,3000,3000,2025-01-25,Tamil Nadu
61,Tiruchengode,Maize,2500,3000,3000,2024-07-20,Tamil Nadu
62,Tiruchengode,Maize,2500,3000,3000,2025-03-28,Tamil Nadu
63,Tiruchengode,Maize,2500,3000,3000,2025-01-01,Tamil Nadu
64,Tiruchengode,Maize,2500,3000,3000,2024-07-22,Tamil Nadu
65,Tiruchengode,Maize,2500,3000,3000,2024-09-21,Tamil Nadu
66,Tiruchengode,Maize,1900,2300,2100,2024-02-27,Tamil Nadu
67,Tiruchengode,Maize,1900,2300,2100,2024-03-21,Tamil Nadu
68,Tiruchengode,Maize,2500,3000,3000,2025-03-14,Tamil Nadu
69,Tiruchengode,Maize,2000,2400,2200,2023-12-08,Tamil Nadu
70,Tiruchengode,Maize,2500,3000,3000,2024-08-27,Tamil Nadu
71,Tiruchengode,Maize,1800,2500,2200,2022-09-01,Tamil Nadu
72,Tiruchengode,Maize,2500,3000,3000,2025-03-13,Tamil Nadu
73,Tiruchengode,Maize,3000,3500,3500,2024-11-11,Tamil Nadu
74,Tiruchengode,Maize,2500,3000,3000,2024-09-05,Tamil Nadu
75,Tiruchengode,Maize,2500,3000,3000,2024-09-28,Tamil Nadu
76,Tiruchengode,Maize,2000,2400,2200,2023-12-28,Tamil Nadu
77,Tiruchengode,Maize,1900,2300,2100,2024-02-05,Tamil Nadu
78,Tiruchengode,Maize,1700,2300,2000,2023-08-16,Tamil Nadu
79,Tiruchengode,Maize,1800,2200,2000,2023-11-20,Tamil Nadu
80,Tiruchengode,Maize,2500,3000,3000,2024-09-01,Tamil Nadu
81,Tiruchengode,Maize,2500,3000,3000,2024-10-27,Tamil Nadu
82,Tiruchengode,Maize,2500,3000,3000,2024-12-19,Tamil Nadu
83,Tiruchengode,Maize,2500,3000,3000,2025-01-19,Tamil Nadu
84,Tiruchengode,Maize,2500,3000,3000,2024-12-24,Tamil Nadu
85,Tiruchengode,Maize,2500,3000,3000,2024-07-25,Tamil Nadu
86,Tiruchengode,Maize,1900,2300,2100,2023-11-24,Tamil Nadu
87,Tiruchengode,Maize,2500,3000,3000,2024-10-26,Tamil Nadu
88,Tiruchengode,Maize,2500,3000,3000,2025-02-26,Tamil Nadu
89,Tiruchengode,Maize,1600,2400,1900,2023-12-05,Tamil Nadu
90,Tiruchengode,Maize,2500,3000,3000,2024-08-12,Tamil Nadu
91,Tiruchengode,Maize,2500,3000,3000,2024-11-12,Tamil Nadu
92,Tiruchengode,Maize,2500,3000,3000,2024-11-14,Tamil Nadu
93,Tiruchengode,Maize,2500,3000,3000,2024-10-31,Tamil Nadu
94,Tiruchengode,Maize,2500,3000,3000,2024-11-19,Tamil Nadu
95,Tiruchengode,Maize,2500,3000,3000,2024-12-14,Tamil Nadu
96,Tiruchengode,Maize,2500,3000,3000,2024-12-07,Tamil Nadu
97,Tiruchengode,Maize,2500,3000,3000,2025-01-06,Tamil Nadu
98,Tiruchengode,Maize,1900,2300,2100,2023-12-15,Tamil Nadu
99,Tiruchengode,Maize,2500,3000,3000,2025-03-06,Tamil Nadu
100,Tiruchengode,Maize,2000,2300,2150,2024-04-29,Tamil Nadu
101,Tiruchengode,Maize,2500,3000,3000,2024-09-09,Tamil Nadu
102,Tiruchengode,Maize,2500,3000,3000,2024-09-07,Tamil Nadu
103,Tiruchengode,Maize,2500,3000,3000,2024-08-07,Tamil Nadu
104,Tiruchengode,Maize,2500,3000,3000,2024-11-20,Tamil Nadu
105,Tiruchengode,Maize,2500,3000,3000,2024-09-04,Tamil Nadu
106,Tiruchengode,Maize,2500,3000,3000,2024-12-11,Tamil Nadu
107,Tiruchengode,Maize,2500,3000,3000,2024-08-05,Tamil Nadu
108,Tiruchengode,Maize,2500,3000,3000,2024-09-19,Tamil Nadu
109,Tiruchengode,Maize,2500,3000,3000,2025-02-16,Tamil Nadu
110,Tiruchengode,Maize,2500,3000,3000,2025-01-09,Tamil Nadu
111,Tiruchengode,Maize,2500,3000,3000,2024-11-08,Tamil Nadu
112,Tiruchengode,Maize,2000,2100,2050,2024-05-17,Tamil Nadu
113,Tiruchengode,Maize,2000,2400,2200,2023-12-21,Tamil Nadu
114,Tiruchengode,Maize,2500,3000,3000,2024-09-16,Tamil Nadu
115,Tiruchengode,Maize,2500,3000,3000,2024-12-20,Tamil Nadu
116,Tiruchengode,Maize,2500,3000,3000,2025-02-25,Tamil Nadu
117,Tiruchengode,Maize,2500,3000,3000,2025-03-03,Tamil Nadu
118,Tiruchengode,Maize,2500,3000,3000,2024-07-28,Tamil Nadu
119,Tiruchengode,Maize,2500,3000,3000,2024-09-12,Tamil Nadu
120,Tiruchengode,Maize,2500,3000,3000,2024-10-09,Tamil Nadu
121,Tiruchengode,Maize,2500,3000,3000,2024-12-03,Tamil Nadu
122,Tiruchengode,Maize,1800,2200,2000,2024-05-23,Tamil Nadu
123,Tiruchengode,Maize,2500,3000,3000,2025-03-15,Tamil Nadu
124,Tiruchengode,Maize,2500,3000,3000,2024-10-28,Tamil Nadu
125,Tiruchengode,Maize,2500,3000,3000,2025-03-26,Tamil Nadu
126,Tiruchengode,Maize,2500,3000,3000,2025-01-31,Tamil Nadu
127,Tiruchengode,Maize,2500,3000,3000,2025-02-07,Tamil Nadu
128,Tiruchengode,Maize,2500,3000,3000,2025-02-10,Tamil Nadu
129,Tiruchengode,Maize,2500,3000,3000,2024-08-06,Tamil Nadu
130,Tiruchengode,Maize,2500,3000,3000,2025-03-18,Tamil Nadu
131,Tiruchengode,Maize,2500,3000,3000,2024-09-03,Tamil Nadu
132,Tiruchengode,Maize,2500,3000,3000,2025-02-20,Tamil Nadu
133,Tiruchengode,Maize,2500,3000,3000,2025-02-08,Tamil Nadu
134,Tiruchengode,Maize,2500,3000,3000,2024-08-11,Tamil Nadu
135,Tiruchengode,Maize,2500,3000,3000,2024-12-22,Tamil Nadu
136,Tiruchengode,Maize,2500,3000,3000,2025-02-12,Tamil Nadu
137,Tiruchengode,Maize,2500,3000,3000,2024-12-04,Tamil Nadu
138,Tiruchengode,Maize,1900,2300,2100,2024-03-19,Tamil Nadu
139,Tiruchengode,Maize,1700,2200,1980,2023-09-12,Tamil Nadu
140,Tiruchengode,Maize,1800,2200,2000,2024-06-03,Tamil Nadu
141,Tiruchengode,Maize,2500,3000,3000,2024-08-14,Tamil Nadu
142,Tiruchengode,Maize,2000,3000,3000,2024-12-10,Tamil Nadu
143,Tiruchengode,Maize,2500,3000,3000,2024-12-18,Tamil Nadu
144,Tiruchengode,Maize,2500,3000,3000,2024-07-27,Tamil Nadu
145,Tiruchengode,Maize,2500,3000,3000,2024-12-13,Tamil Nadu
146,Tiruchengode,Maize,2500,3000,3000,2025-01-20,Tamil Nadu
147,Tiruchengode,Maize,2500,3000,3000,2024-07-21,Tamil Nadu
148,Tiruchengode,Maize,2500,3000,3000,2025-02-24,Tamil Nadu
149,Tiruchengode,Maize,2500,3000,3000,2024-11-23,Tamil Nadu
150,Tiruchengode,Maize,2500,3000,3000,2024-12-31,Tamil Nadu
151,Tiruchengode,Maize,2500,3000,3000,2025-02-04,Tamil Nadu
152,Tiruchengode,Maize,2500,3000,3000,2024-10-21,Tamil Nadu
153,Tiruchengode,Maize,2500,3000,3000,2024-11-15,Tamil Nadu
154,Tiruchengode,Maize,2500,3000,3000,2025-02-22,Tamil Nadu
155,Tiruchengode,Maize,2500,3000,3000,2025-01-27,Tamil Nadu
156,Tiruchengode,Maize,2500,3000,3000,2025-03-22,Tamil Nadu
157,Tiruchengode,Maize,2500,3000,3000,2024-07-12,Tamil Nadu
158,Tiruchengode,Maize,2500,3000,3000,2024-08-21,Tamil Nadu
159,Tiruchengode,Maize,2500,3000,3000,2024-12-06,Tamil Nadu
160,Tiruchengode,Maize,1900,2300,2100,2023-12-11,Tamil Nadu
161,Tiruchengode,Maize,2500,3000,3000,2024-07-15,Tamil Nadu
162,Tiruchengode,Maize,2500,3000,3000,2024-10-01,Tamil Nadu
163,Tiruchengode,Maize,2500,3000,3000,2025-01-16,Tamil Nadu
164,Tiruchengode,Maize,2500,3000,3000,2024-08-30,Tamil Nadu
165,Tiruchengode,Maize,2500,3000,3000,2024-12-17,Tamil Nadu
166,Tiruchengode,Maize,1900,2300,2100,2024-04-25,Tamil Nadu
167,Tiruchengode,Maize,2500,3000,3000,2024-10-25,Tamil Nadu
168,Tiruchengode,Maize,2500,3000,3000,2025-03-24,Tamil Nadu
169,Tiruchengode,Maize,2000,2500,2500,2024-12-09,Tamil Nadu
170,Tiruchengode,Maize,2500,3000,3000,2025-02-03,Tamil Nadu
171,Tiruchengode,Maize,2500,3000,3000,2025-01-05,Tamil Nadu
172,Tiruchengode,Maize,2500,3000,3000,2025-01-12,Tamil Nadu
173,Tiruchengode,Maize,2500,3000,3000,2025-02-11,Tamil Nadu
174,Tiruchengode,Maize,1900,2300,2100,2024-05-07,Tamil Nadu
175,Tiruchengode,Maize,2500,3000,3000,2024-11-27,Tamil Nadu
176,Tiruchengode,Maize,2500,3000,3000,2024-12-26,Tamil Nadu
177,Tiruchengode,Maize,2500,3000,3000,2025-01-21,Tamil Nadu
178,Tiruchengode,Maize,2500,3000,3000,2024-10-04,Tamil Nadu
179,Tiruchengode,Maize,2500,3000,3000,2024-12-30,Tamil Nadu
180,Tiruchengode,Maize,2500,3000,3000,2025-01-18,Tamil Nadu
181,Tiruchengode,Maize,2500,3000,3000,2024-07-10,Tamil Nadu
182,Tiruchengode,Maize,2500,3000,3000,2024-11-07,Tamil Nadu
183,Tiruchengode,Maize,2500,3000,3000,2024-08-20,Tamil Nadu
184,Tiruchengode,Maize,1900,2300,2100,2024-05-31,Tamil Nadu
185,Tiruchengode,Maize,1900,2300,2150,2022-11-14,Tamil Nadu
186,Tiruchengode,Maize,2500,3000,3000,2025-01-04,Tamil Nadu
187,Tiruchengode,Maize,2500,3000,3000,2024-12-08,Tamil Nadu
188,Tiruchengode,Maize,1900,2300,2100,2024-05-27,Tamil Nadu
189,Tiruchengode,Maize,2500,3000,3000,2024-07-11,Tamil Nadu
190,Tiruchengode,Maize,2500,3000,3000,2024-09-13,Tamil Nadu
191,Tiruchengode,Maize,2500,3000,3000,2024-10-08,Tamil Nadu
192,Tiruchengode,Maize,2500,3000,3000,2025-01-26,Tamil Nadu
193,Tiruchengode,Maize,2500,3000,3000,2025-01-11,Tamil Nadu
194,Tiruchengode,Maize,2500,3000,3000,2024-12-12,Tamil Nadu
195,Tiruchengode,Maize,2500,3000,3000,2024-09-18,Tamil Nadu
196,Tiruchengode,Maize,2500,3000,3000,2024-10-14,Tamil Nadu
197,Tiruchengode,Maize,2500,3000,3000,2024-07-23,Tamil Nadu
198,Tiruchengode,Maize,2500,3000,3000,2025-03-20,Tamil Nadu
199,Tiruchengode,Maize,1900,2300,2100,2024-06-07,Tamil Nadu
200,Tiruchengode,Maize,2500,3000,3000,2025-01-28,Tamil Nadu
201,Tiruchengode,Maize,1900,2300,2100,2024-05-10,Tamil Nadu
202,Tiruchengode,Maize,2500,3000,3000,2024-11-21,Tamil Nadu
203,Tiruchengode,Maize,2500,3000,3000,2024-07-17,Tamil Nadu
204,Tiruchengode,Maize,2500,3000,3000,2024-08-23,Tamil Nadu
205,Tiruchengode,Maize,2500,3000,3000,2024-11-03,Tamil Nadu
206,Tiruchengode,Maize,2500,3000,3000,2025-02-05,Tamil Nadu
207,Tiruchengode,Maize,2500,3000,3000,2025-02-27,Tamil Nadu
208,Tiruchengode,Maize,2500,3000,3000,2025-02-09,Tamil Nadu
209,Tiruchengode,Maize,1900,2300,2100,2024-01-05,Tamil Nadu
210,Tiruchengode,Maize,2500,3000,3000,2025-02-06,Tamil Nadu
211,Tiruchengode,Maize,2500,3000,3000,2024-11-10,Tamil Nadu
212,Tiruchengode,Maize,2500,3000,3000,2025-02-28,Tamil Nadu
213,Tiruchengode,Maize,2500,3000,3000,2025-01-02,Tamil Nadu
214,Tiruchengode,Maize,2500,3000,3000,2024-10-03,Tamil Nadu
215,Tiruchengode,Maize,1900,2200,2050,2023-09-29,Tamil Nadu
216,Tiruchengode,Maize,1900,2300,2100,2024-04-18,Tamil Nadu
217,Tiruchengode,Maize,2500,3000,3000,2024-10-15,Tamil Nadu
218,Tiruchengode,Maize,2500,3000,3000,2024-10-23,Tamil Nadu
219,Tiruchengode,Maize,2500,3000,3000,2024-12-29,Tamil Nadu
220,Tiruchengode,Maize,2500,3000,3000,2025-03-01,Tamil Nadu
221,Tiruchengode,Maize,2500,3000,3000,2024-09-23,Tamil Nadu
222,Tiruchengode,Maize,2500,3000,3000,2024-11-04,Tamil Nadu
223,Tiruchengode,Maize,2500,3000,3000,2024-08-25,Tamil Nadu
224,Tiruchengode,Maize,2500,3000,3000,2024-10-10,Tamil Nadu
225,Tiruchengode,Maize,2500,3000,3000,2025-01-08,Tamil Nadu
226,Tiruchengode,Maize,2500,3000,3000,2024-07-16,Tamil Nadu
227,Tiruchengode,Maize,2500,3000,3000,2025-02-13,Tamil Nadu
228,Tiruchengode,Maize,1800,2300,2100,2023-11-09,Tamil Nadu
229,Tiruchengode,Maize,2500,3000,3000,2024-11-24,Tamil Nadu
230,Tiruchengode,Maize,2500,3000,3000,2024-08-01,Tamil Nadu
231,Tiruchengode,Maize,2500,3000,3000,2024-10-20,Tamil Nadu
232,Tiruchengode,Maize,2500,3000,3000,2024-12-02,Tamil Nadu
233,Tiruchengode,Maize,2500,3000,3000,2024-12-16,Tamil Nadu
234,Tiruchengode,Maize,1800,2200,2000,2024-05-14,Tamil Nadu
235,Tiruchengode,Maize,2500,3000,3000,2024-10-17,Tamil Nadu
236,Tiruchengode,Maize,2500,3000,3000,2025-03-12,Tamil Nadu
237,Tiruchengode,Maize,2500,3000,3000,2024-08-28,Tamil Nadu
238,Tiruchengode,Maize,2500,3000,3000,2025-03-04,Tamil Nadu
239,Tiruchengode,Maize,2500,3000,3000,2024-08-18,Tamil Nadu
240,Tiruchengode,Maize,2500,3000,3000,2025-02-23,Tamil Nadu
241,Tiruchengode,Maize,2500,3000,3000,2025-02-18,Tamil Nadu
242,Tiruchengode,Maize,2500,3000,3000,2024-09-11,Tamil Nadu
243,Tiruchengode,Maize,2500,3000,3000,2024-08-29,Tamil Nadu
244,Tiruchengode,Maize,2500,3000,3000,2024-09-20,Tamil Nadu
245,Tiruchengode,Maize,2500,3000,3000,2024-12-27,Tamil Nadu
246,Tiruchengode,Maize,2500,3000,3000,2024-10-22,Tamil Nadu
247,Tiruchengode,Maize,2000,3000,3000,2024-09-15,Tamil Nadu
248,Tiruchengode,Maize,1900,2300,2100,2024-02-20,Tamil Nadu
249,Tiruchengode,Maize,2500,3000,3000,2024-08-31,Tamil Nadu
250,Tiruchengode,Maize,2500,3000,3000,2025-01-07,Tamil Nadu
251,Tiruchengode,Maize,2500,3000,3000,2024-10-30,Tamil Nadu
252,Tiruchengode,Maize,1900,2300,2100,2023-09-22,Tamil Nadu
253,Tiruchengode,Maize,2500,3000,3000,2024-10-02,Tamil Nadu
254,Tiruchengode,Maize,2500,3000,3000,2024-10-24,Tamil Nadu
255,Tiruchengode,Maize,2500,3000,3000,2024-07-29,Tamil Nadu
256,Tiruchengode,Maize,2500,3000,3000,2024-11-01,Tamil Nadu
257,Tiruchengode,Maize,2500,3000,3000,2024-10-16,Tamil Nadu
258,Tiruchengode,Maize,2500,3000,3000,2024-09-26,Tamil Nadu
259,Tiruchengode,Maize,2100,2300,2200,2023-08-07,Tamil Nadu
260,Tiruchengode,Maize,2500,3000,3000,2025-03-19,Tamil Nadu
261,Tiruchengode,Maize,2500,3000,3000,2024-07-19,Tamil Nadu
262,Tiruchengode,Maize,2500,3000,3000,2025-03-29,Tamil Nadu
263,Tiruchengode,Maize,1600,2300,1900,2023-11-16,Tamil Nadu
264,Tiruchengode,Maize,2500,3000,3000,2024-10-11,Tamil Nadu
265,Tiruchengode,Maize,2500,3000,3000,2024-08-04,Tamil Nadu
266,Tiruchengode,Maize,2500,3000,3000,2024-09-29,Tamil Nadu
267,Tiruchengode,Maize,2500,3000,3000,2025-03-02,Tamil Nadu
268,Tiruchengode,Maize,3500,3900,3750,2022-08-25,Tamil Nadu
269,Tiruchengode,Maize,2500,3000,3000,2024-11-06,Tamil Nadu
270,Tiruchengode,Maize,2500,3000,3000,2024-07-31,Tamil Nadu
271,Tiruchengode,Maize,2500,3000,3000,2024-12-21,Tamil Nadu
272,Tiruchengode,Maize,2500,3000,3000,2024-08-13,Tamil Nadu
273,Tiruchengode,Maize,1950,2250,2100,2024-03-26,Tamil Nadu
274,Tiruchengode,Maize,2500,3000,3000,2025-03-17,Tamil Nadu
275,Tiruchengode,Maize,2500,3000,3000,2025-02-19,Tamil Nadu
276,Tiruchengode,Maize,2500,3000,3000,2025-01-22,Tamil Nadu
277,Tiruchengode,Maize,2500,3000,3000,2025-01-15,Tamil Nadu
278,Tiruchengode,Maize,2500,3000,3000,2024-11-02,Tamil Nadu
279,Tiruchengode,Maize,2500,3000,3000,2025-02-21,Tamil Nadu
280,Tiruchengode,Maize,2500,3000,3000,2024-08-15,Tamil Nadu
281,Tiruchengode,Maize,2500,3000,3000,2024-09-06,Tamil Nadu
282,Tiruchengode,Maize,1900,2300,2100,2024-02-23,Tamil Nadu
283,Tiruchengode,Maize,2500,3000,3000,2024-07-24,Tamil Nadu
284,Tiruchengode,Maize,2500,3000,3000,2024-07-08,Tamil Nadu
285,Tiruchengode,Maize,2500,3000,3000,2024-12-05,Tamil Nadu
286,Tiruchengode,Maize,2000,2400,2200,2023-12-19,Tamil Nadu
287,Tiruchengode,Maize,2500,3000,3000,2024-07-18,Tamil Nadu
288,Tiruchengode,Maize,2500,3000,3000,2024-09-17,Tamil Nadu
289,Tiruchengode,Maize,2500,3000,3000,2025-03-05,Tamil Nadu
290,Tiruchengode,Maize,2500,3000,3000,2024-08-02,Tamil Nadu
291,Tiruchengode,Maize,2500,3000,3000,2025-01-14,Tamil Nadu
292,Tiruchengode,Maize,2500,3000,3000,2025-01-30,Tamil Nadu
293,Tiruchengode,Maize,2500,3000,3000,2024-09-27,Tamil Nadu
294,Tiruchengode,Maize,2500,3000,3000,2024-11-25,Tamil Nadu
295,Tiruchengode,Maize,2500,3000,3000,2024-10-05,Tamil Nadu
296,Tiruchengode,Maize,2500,3000,3000,2024-10-13,Tamil Nadu
297,Tiruchengode,Maize,2500,3000,3000,2025-02-02,Tamil Nadu
298,Tiruchengode,Maize,2500,3000,3000,2024-11-29,Tamil Nadu
299,Tiruchengode,Maize,2500,3000,3000,2024-12-25,Tamil Nadu
300,Tiruchengode,Maize,1900,2300,2100,2024-01-09,Tamil Nadu
301,Tiruchengode,Maize,2500,3000,3000,2024-10-18,Tamil Nadu
302,Tiruchengode,Maize,2500,3000,3000,2024-12-15,Tamil Nadu
303,Tiruchengode,Maize,2500,3000,3000,2024-08-09,Tamil Nadu
304,Tiruchengode,Maize,2500,3000,3000,2024-12-28,Tamil Nadu
305,Tiruchengode,Maize,2500,3000,3000,2024-08-22,Tamil Nadu
306,Tiruchengode,Maize,2500,3000,3000,2024-12-23,Tamil Nadu
307,Tiruchengode,Maize,1900,2300,2100,2024-03-07,Tamil Nadu
