S.No,Market,Commodity,Min Price,Max Price,Modal Price,Date,State
42,Usilampatty,Tomato,1400,1600,1600,2025-03-01,Tamil Nadu
43,Usilampatty,Tomato,1400,1600,1600,2025-01-14,Tamil Nadu
44,Usilampatty,Tomato,1400,1600,1600,2025-03-17,Tamil Nadu
45,Usilampatty,Tomato,1400,1600,1600,2025-03-18,Tamil Nadu
46,Usilampatty,Tomato,1400,1600,1600,2025-03-19,Tamil Nadu
47,Usilampatty,Tomato,1400,1600,1600,2024-08-29,Tamil Nadu
48,Usilampatty,Tomato,1400,1800,1800,2025-03-02,Tamil Nadu
49,Usilampatty,Tomato,1400,1800,1800,2025-02-26,Tamil Nadu
50,Usilampatty,Tomato,1400,1800,1800,2025-02-27,Tamil Nadu
51,Usilampatty,Tomato,1400,1800,1800,2025-02-28,Tamil Nadu
52,Usilampatty,Tomato,1500,1800,1800,2024-08-28,Tamil Nadu
53,Usilampatty,Tomato,1500,1800,1800,2024-08-31,Tamil Nadu
54,Usilampatty,Tomato,1600,1800,1800,2025-01-07,Tamil Nadu
55,Usilampatty,Tomato,1600,1800,1800,2025-03-10,Tamil Nadu
56,Usilampatty,Tomato,1600,1800,1800,2025-01-20,Tamil Nadu
57,Usilampatty,Tomato,1600,1800,1800,2025-02-24,Tamil Nadu
58,Usilampatty,Tomato,1600,1800,1800,2025-02-25,Tamil Nadu
59,Usilampatty,Tomato,1600,2000,2000,2025-03-09,Tamil Nadu
60,Usilampatty,Tomato,1600,2000,2000,2025-01-13,Tamil Nadu
61,Usilampatty,Tomato,1600,2000,2000,2025-02-14,Tamil Nadu
62,Usilampatty,Tomato,1600,2000,2000,2025-02-15,Tamil Nadu
63,Usilampatty,Tomato,1600,2000,2000,2025-02-17,Tamil Nadu
64,Usilampatty,Tomato,1600,2000,2000,2025-02-18,Tamil Nadu
65,Usilampatty,Tomato,1600,2000,2000,2025-02-21,Tamil Nadu
66,Usilampatty,Tomato,1600,2000,2000,2025-02-22,Tamil Nadu
67,Usilampatty,Tomato,1600,2000,2000,2025-02-23,Tamil Nadu
68,Usilampatty,Tomato,1600,2200,2200,2024-09-02,Tamil Nadu
69,Usilampatty,Tomato,1600,2200,2200,2025-02-16,Tamil Nadu
70,Usilampatty,Tomato,1800,2000,2000,2025-01-01,Tamil Nadu
71,Usilampatty,Tomato,1800,2000,2000,2025-01-05,Tamil Nadu
72,Usilampatty,Tomato,1800,2000,2000,2025-03-05,Tamil Nadu
73,Usilampatty,Tomato,1800,2000,2000,2025-01-06,Tamil Nadu
74,Usilampatty,Tomato,1800,2000,2000,2024-09-09,Tamil Nadu
75,Usilampatty,Tomato,1800,2000,2000,2025-01-10,Tamil Nadu
76,Usilampatty,Tomato,1800,2000,2000,2024-09-10,Tamil Nadu
77,Usilampatty,Tomato,1800,2000,2000,2024-09-12,Tamil Nadu
78,Usilampatty,Tomato,1800,2000,2000,2024-12-16,Tamil Nadu
79,Usilampatty,Tomato,1800,2000,2000,2025-01-16,Tamil Nadu
80,Usilampatty,Tomato,1800,2000,2000,2025-02-20,Tamil Nadu
81,Usilampatty,Tomato,1800,2000,2000,2025-01-21,Tamil Nadu
82,Usilampatty,Tomato,1800,2000,2000,2024-08-26,Tamil Nadu
83,Usilampatty,Tomato,1800,2000,2000,2024-08-27,Tamil Nadu
84,Usilampatty,Tomato,1800,2000,2000,2024-12-31,Tamil Nadu
85,Usilampatty,Tomato,1800,2200,2200,2025-02-02,Tamil Nadu
86,Usilampatty,Tomato,1800,2200,2200,2025-02-03,Tamil Nadu
87,Usilampatty,Tomato,1800,2200,2200,2025-01-03,Tamil Nadu
88,Usilampatty,Tomato,1800,2200,2200,2025-01-04,Tamil Nadu
89,Usilampatty,Tomato,1800,2200,2200,2025-01-11,Tamil Nadu
90,Usilampatty,Tomato,1800,2200,2200,2024-09-11,Tamil Nadu
91,Usilampatty,Tomato,1800,2200,2200,2024-08-13,Tamil Nadu
92,Usilampatty,Tomato,1800,2200,2200,2025-02-19,Tamil Nadu
93,Usilampatty,Tomato,1800,2200,2200,2025-01-19,Tamil Nadu
94,Usilampatty,Tomato,1800,2200,2200,2024-12-20,Tamil Nadu
95,Usilampatty,Tomato,1800,2200,2200,2025-01-25,Tamil Nadu
96,Usilampatty,Tomato,1800,2200,2200,2025-01-26,Tamil Nadu
97,Usilampatty,Tomato,1800,2200,2200,2025-01-27,Tamil Nadu
98,Usilampatty,Tomato,1800,2200,2200,2025-01-28,Tamil Nadu
99,Usilampatty,Tomato,1800,2200,2200,2024-08-30,Tamil Nadu
100,Usilampatty,Tomato,2000,2200,2200,2024-09-04,Tamil Nadu
101,Usilampatty,Tomato,2000,2200,2200,2024-08-08,Tamil Nadu
102,Usilampatty,Tomato,2000,2200,2200,2025-01-08,Tamil Nadu
103,Usilampatty,Tomato,2000,2200,2200,2025-01-09,Tamil Nadu
104,Usilampatty,Tomato,2000,2200,2200,2025-02-11,Tamil Nadu
105,Usilampatty,Tomato,2000,2200,2200,2025-02-12,Tamil Nadu
106,Usilampatty,Tomato,2000,2200,2200,2025-02-13,Tamil Nadu
107,Usilampatty,Tomato,2000,2200,2200,2024-08-14,Tamil Nadu
108,Usilampatty,Tomato,2000,2200,2200,2024-08-21,Tamil Nadu
109,Usilampatty,Tomato,2000,2200,2200,2025-01-22,Tamil Nadu
110,Usilampatty,Tomato,2000,2400,2400,2024-08-09,Tamil Nadu
111,Usilampatty,Tomato,2000,2400,2400,2025-02-10,Tamil Nadu
112,Usilampatty,Tomato,2000,2400,2400,2024-08-12,Tamil Nadu
113,Usilampatty,Tomato,2000,2400,2400,2024-08-15,Tamil Nadu
114,Usilampatty,Tomato,2000,2400,2400,2024-08-16,Tamil Nadu
115,Usilampatty,Tomato,2000,2400,2400,2024-08-17,Tamil Nadu
116,Usilampatty,Tomato,2000,2400,2400,2025-01-18,Tamil Nadu
117,Usilampatty,Tomato,2000,2400,2400,2024-12-21,Tamil Nadu
118,Usilampatty,Tomato,2000,2400,2400,2024-08-22,Tamil Nadu
119,Usilampatty,Tomato,2000,2400,2400,2024-08-23,Tamil Nadu
120,Usilampatty,Tomato,2000,2400,2400,2025-01-24,Tamil Nadu
121,Usilampatty,Tomato,2000,2400,2400,2024-12-26,Tamil Nadu
122,Usilampatty,Tomato,2000,2400,2400,2024-12-27,Tamil Nadu
123,Usilampatty,Tomato,2000,2500,2500,2025-01-02,Tamil Nadu
124,Usilampatty,Tomato,2000,2500,2500,2024-09-05,Tamil Nadu
125,Usilampatty,Tomato,2000,2500,2500,2024-11-11,Tamil Nadu
126,Usilampatty,Tomato,2000,2500,2500,2024-09-13,Tamil Nadu
127,Usilampatty,Tomato,2000,2500,2500,2024-12-30,Tamil Nadu
128,Usilampatty,Tomato,2000,2600,2600,2024-09-03,Tamil Nadu
129,Usilampatty,Tomato,2000,2600,2600,2024-08-05,Tamil Nadu
130,Usilampatty,Tomato,2000,2600,2600,2024-08-07,Tamil Nadu
131,Usilampatty,Tomato,2000,2600,2600,2024-08-11,Tamil Nadu
132,Usilampatty,Tomato,2000,2600,2600,2024-08-18,Tamil Nadu
133,Usilampatty,Tomato,2000,2600,2600,2024-08-19,Tamil Nadu
134,Usilampatty,Tomato,2000,2600,2600,2024-08-20,Tamil Nadu
135,Usilampatty,Tomato,2000,2600,2600,2024-08-24,Tamil Nadu
136,Usilampatty,Tomato,2000,2600,2600,2024-12-24,Tamil Nadu
137,Usilampatty,Tomato,2000,2600,2600,2024-08-25,Tamil Nadu
138,Usilampatty,Tomato,2000,2600,2600,2024-12-25,Tamil Nadu
139,Usilampatty,Tomato,2000,2800,2800,2024-09-18,Tamil Nadu
140,Usilampatty,Tomato,2000,3000,3000,2024-08-06,Tamil Nadu
141,Usilampatty,Tomato,2000,3000,3000,2024-09-06,Tamil Nadu
142,Usilampatty,Tomato,2000,3000,3000,2024-09-07,Tamil Nadu
143,Usilampatty,Tomato,2000,3000,3000,2024-09-08,Tamil Nadu
144,Usilampatty,Tomato,2000,3000,3000,2024-11-09,Tamil Nadu
145,Usilampatty,Tomato,2200,2400,2400,2025-01-23,Tamil Nadu
146,Usilampatty,Tomato,2200,2500,2500,2025-02-01,Tamil Nadu
147,Usilampatty,Tomato,2200,2500,2500,2025-02-07,Tamil Nadu
148,Usilampatty,Tomato,2200,2500,2500,2025-01-12,Tamil Nadu
149,Usilampatty,Tomato,2200,2500,2500,2024-12-14,Tamil Nadu
150,Usilampatty,Tomato,2200,2500,2500,2024-12-15,Tamil Nadu
151,Usilampatty,Tomato,2200,2500,2500,2025-01-31,Tamil Nadu
152,Usilampatty,Tomato,2200,2600,2600,2024-11-01,Tamil Nadu
153,Usilampatty,Tomato,2200,2600,2600,2025-02-04,Tamil Nadu
154,Usilampatty,Tomato,2200,2600,2600,2025-02-08,Tamil Nadu
155,Usilampatty,Tomato,2200,2600,2600,2025-02-09,Tamil Nadu
156,Usilampatty,Tomato,2200,2600,2600,2024-08-10,Tamil Nadu
157,Usilampatty,Tomato,2200,2600,2600,2025-01-30,Tamil Nadu
158,Usilampatty,Tomato,2400,2600,2600,2024-12-19,Tamil Nadu
159,Usilampatty,Tomato,2500,2800,2800,2024-08-02,Tamil Nadu
160,Usilampatty,Tomato,2500,2800,2800,2024-08-03,Tamil Nadu
161,Usilampatty,Tomato,2500,3000,3000,2024-08-01,Tamil Nadu
162,Usilampatty,Tomato,2500,3000,3000,2024-08-04,Tamil Nadu
163,Usilampatty,Tomato,2500,3000,3000,2025-02-05,Tamil Nadu
164,Usilampatty,Tomato,2500,3000,3000,2025-02-06,Tamil Nadu
165,Usilampatty,Tomato,2500,3000,3000,2024-11-08,Tamil Nadu
166,Usilampatty,Tomato,2500,3000,3000,2024-12-10,Tamil Nadu
167,Usilampatty,Tomato,2500,3000,3000,2024-11-10,Tamil Nadu
168,Usilampatty,Tomato,2500,3000,3000,2024-12-11,Tamil Nadu
169,Usilampatty,Tomato,2500,3000,3000,2024-11-12,Tamil Nadu
170,Usilampatty,Tomato,2500,3000,3000,2024-12-17,Tamil Nadu
171,Usilampatty,Tomato,2500,3000,3000,2025-01-17,Tamil Nadu
172,Usilampatty,Tomato,2500,3000,3000,2024-12-18,Tamil Nadu
173,Usilampatty,Tomato,2500,3000,3000,2024-11-18,Tamil Nadu
174,Usilampatty,Tomato,2500,3000,3000,2024-11-19,Tamil Nadu
175,Usilampatty,Tomato,2500,3000,3000,2024-09-19,Tamil Nadu
176,Usilampatty,Tomato,2500,3000,3000,2025-01-29,Tamil Nadu
177,Usilampatty,Tomato,2500,3000,3000,2024-07-31,Tamil Nadu
178,Usilampatty,Tomato,2500,3500,3500,2024-11-16,Tamil Nadu
179,Usilampatty,Tomato,2600,3000,3000,2024-12-13,Tamil Nadu
180,Usilampatty,Tomato,2600,3000,3000,2024-09-16,Tamil Nadu
181,Usilampatty,Tomato,2600,3000,3000,2024-12-28,Tamil Nadu
182,Usilampatty,Tomato,2600,3000,3000,2024-12-29,Tamil Nadu
183,Usilampatty,Tomato,2600,3200,3200,2024-09-15,Tamil Nadu
184,Usilampatty,Tomato,2800,3000,3000,2024-12-23,Tamil Nadu
185,Usilampatty,Tomato,2800,3500,3500,2024-12-22,Tamil Nadu
186,Usilampatty,Tomato,3000,3200,3200,2024-11-04,Tamil Nadu
187,Usilampatty,Tomato,3000,3400,3400,2024-12-12,Tamil Nadu
188,Usilampatty,Tomato,3000,3400,3400,2024-09-14,Tamil Nadu
189,Usilampatty,Tomato,3000,3400,3400,2024-07-26,Tamil Nadu
190,Usilampatty,Tomato,3000,3400,3400,2024-07-27,Tamil Nadu
191,Usilampatty,Tomato,3000,3400,3400,2024-07-29,Tamil Nadu
192,Usilampatty,Tomato,3000,3400,3400,2024-07-30,Tamil Nadu
193,Usilampatty,Tomato,3000,3500,3500,2024-11-02,Tamil Nadu
194,Usilampatty,Tomato,3000,3500,3500,2024-11-06,Tamil Nadu
195,Usilampatty,Tomato,3000,3500,3500,2024-11-07,Tamil Nadu
196,Usilampatty,Tomato,3000,3500,3500,2024-12-09,Tamil Nadu
197,Usilampatty,Tomato,3000,3500,3500,2024-11-15,Tamil Nadu
198,Usilampatty,Tomato,3000,3500,3500,2024-07-28,Tamil Nadu
199,Usilampatty,Tomato,3000,3600,3600,2024-11-23,Tamil Nadu
200,Usilampatty,Tomato,3000,3800,3800,2024-11-13,Tamil Nadu
201,Usilampatty,Tomato,3000,3800,3800,2024-09-20,Tamil Nadu
202,Usilampatty,Tomato,3000,4000,4000,2024-11-14,Tamil Nadu
203,Usilampatty,Tomato,3000,4000,4000,2024-09-17,Tamil Nadu
204,Usilampatty,Tomato,3000,4500,4500,2024-11-24,Tamil Nadu
205,Usilampatty,Tomato,3400,4000,4000,2024-11-22,Tamil Nadu
206,Usilampatty,Tomato,3400,4000,4000,2024-07-25,Tamil Nadu
207,Usilampatty,Tomato,3400,4200,4200,2024-11-20,Tamil Nadu
208,Usilampatty,Tomato,3400,4200,4200,2024-11-21,Tamil Nadu
209,Usilampatty,Tomato,3500,4000,4000,2024-11-05,Tamil Nadu
210,Usilampatty,Tomato,3500,4000,4000,2024-11-17,Tamil Nadu
211,Usilampatty,Tomato,3500,4000,4000,2024-09-24,Tamil Nadu
212,Usilampatty,Tomato,3500,4000,4000,2024-11-25,Tamil Nadu
213,Usilampatty,Tomato,3500,4000,4000,2024-11-26,Tamil Nadu
214,Usilampatty,Tomato,3500,4000,4000,2024-11-27,Tamil Nadu
215,Usilampatty,Tomato,3500,4000,4000,2024-11-28,Tamil Nadu
216,Usilampatty,Tomato,3500,4200,4200,2024-11-03,Tamil Nadu
217,Usilampatty,Tomato,3500,4200,4200,2024-10-26,Tamil Nadu
218,Usilampatty,Tomato,3500,5000,5000,2024-12-08,Tamil Nadu
219,Usilampatty,Tomato,3800,4000,4000,2024-07-10,Tamil Nadu
220,Usilampatty,Tomato,4000,4200,4200,2024-07-09,Tamil Nadu
221,Usilampatty,Tomato,4000,4400,4400,2024-11-29,Tamil Nadu
222,Usilampatty,Tomato,4000,4400,4400,2024-10-30,Tamil Nadu
223,Usilampatty,Tomato,4000,4500,4500,2024-09-21,Tamil Nadu
224,Usilampatty,Tomato,4000,4500,4500,2024-09-23,Tamil Nadu
225,Usilampatty,Tomato,4000,4500,4500,2024-10-27,Tamil Nadu
226,Usilampatty,Tomato,4000,4500,4500,2024-10-28,Tamil Nadu
227,Usilampatty,Tomato,4000,4500,4500,2024-10-29,Tamil Nadu
228,Usilampatty,Tomato,4000,4600,4600,2024-10-01,Tamil Nadu
229,Usilampatty,Tomato,4000,4600,4600,2024-07-08,Tamil Nadu
230,Usilampatty,Tomato,4000,4600,4600,2024-10-21,Tamil Nadu
231,Usilampatty,Tomato,4000,4600,4600,2024-09-27,Tamil Nadu
232,Usilampatty,Tomato,4000,4800,4800,2024-10-10,Tamil Nadu
233,Usilampatty,Tomato,4000,4800,4800,2024-07-24,Tamil Nadu
234,Usilampatty,Tomato,4000,5000,5000,2024-10-11,Tamil Nadu
235,Usilampatty,Tomato,4000,5000,5000,2024-10-20,Tamil Nadu
236,Usilampatty,Tomato,4000,5000,5000,2024-10-23,Tamil Nadu
237,Usilampatty,Tomato,4000,5000,5000,2024-10-24,Tamil Nadu
238,Usilampatty,Tomato,4000,5000,5000,2024-10-25,Tamil Nadu
239,Usilampatty,Tomato,4000,5000,5000,2024-09-28,Tamil Nadu
240,Usilampatty,Tomato,4000,5000,5000,2024-09-29,Tamil Nadu
241,Usilampatty,Tomato,4000,5000,5000,2024-09-30,Tamil Nadu
242,Usilampatty,Tomato,4500,5000,5000,2024-09-22,Tamil Nadu
243,Usilampatty,Tomato,4800,5200,5200,2024-07-11,Tamil Nadu
244,Usilampatty,Tomato,4800,5500,5500,2024-10-02,Tamil Nadu
245,Usilampatty,Tomato,5000,5200,5200,2024-10-09,Tamil Nadu
246,Usilampatty,Tomato,5000,5200,5200,2024-09-26,Tamil Nadu
247,Usilampatty,Tomato,5000,5500,5500,2024-07-12,Tamil Nadu
248,Usilampatty,Tomato,5000,5500,5500,2024-10-22,Tamil Nadu
249,Usilampatty,Tomato,5000,5500,5500,2024-07-23,Tamil Nadu
250,Usilampatty,Tomato,5000,5500,5500,2024-09-25,Tamil Nadu
251,Usilampatty,Tomato,5000,6000,6000,2024-10-12,Tamil Nadu
252,Usilampatty,Tomato,5000,6000,6000,2024-07-19,Tamil Nadu
253,Usilampatty,Tomato,5000,6000,6000,2024-10-19,Tamil Nadu
254,Usilampatty,Tomato,5000,6000,6000,2024-07-20,Tamil Nadu
255,Usilampatty,Tomato,5000,6500,6500,2024-10-03,Tamil Nadu
256,Usilampatty,Tomato,5000,6500,6500,2024-10-13,Tamil Nadu
257,Usilampatty,Tomato,5400,6000,6000,2024-07-21,Tamil Nadu
258,Usilampatty,Tomato,5500,6000,6000,2024-12-02,Tamil Nadu
259,Usilampatty,Tomato,5500,6000,6000,2024-12-05,Tamil Nadu
260,Usilampatty,Tomato,5500,6000,6000,2024-12-06,Tamil Nadu
261,Usilampatty,Tomato,5500,6000,6000,2024-12-07,Tamil Nadu
262,Usilampatty,Tomato,5500,6000,6000,2024-10-07,Tamil Nadu
263,Usilampatty,Tomato,5500,6000,6000,2024-10-15,Tamil Nadu
264,Usilampatty,Tomato,5500,6400,6400,2024-07-18,Tamil Nadu
265,Usilampatty,Tomato,5500,6500,6500,2024-07-13,Tamil Nadu
266,Usilampatty,Tomato,5500,6500,6500,2024-07-14,Tamil Nadu
267,Usilampatty,Tomato,5500,6500,6500,2024-10-17,Tamil Nadu
268,Usilampatty,Tomato,5500,6500,6500,2024-10-18,Tamil Nadu
269,Usilampatty,Tomato,5600,6200,6200,2024-10-05,Tamil Nadu
270,Usilampatty,Tomato,5600,6500,6500,2024-10-06,Tamil Nadu
271,Usilampatty,Tomato,5800,6200,6200,2024-12-04,Tamil Nadu
272,Usilampatty,Tomato,6000,6200,6200,2024-12-03,Tamil Nadu
273,Usilampatty,Tomato,6000,6500,6500,2024-07-15,Tamil Nadu
274,Usilampatty,Tomato,6000,6500,6500,2024-10-16,Tamil Nadu
275,Usilampatty,Tomato,6000,6500,6500,2024-07-22,Tamil Nadu
276,Usilampatty,Tomato,6000,7000,7000,2024-10-14,Tamil Nadu
277,Usilampatty,Tomato,6500,6800,6800,2024-10-04,Tamil Nadu
278,Usilampatty,Tomato,7000,7800,7800,2024-07-16,Tamil Nadu
279,Usilampatty,Tomato,7000,8000,8000,2024-07-17,Tamil Nadu
