S.No,Market,Commodity,Min Price,Max Price,Modal Price,Date,State
62,Ajmer(F&V),Plum,4000,5000,4500,2025-02-07,Rajasthan
63,Ajmer(F&V),Plum,4000,5000,4500,2023-08-11,Rajasthan
64,Ajmer(F&V),Plum,4000,5000,4500,2023-08-17,Rajasthan
65,Ajmer(F&V),Plum,4000,5000,4500,2024-07-20,Rajasthan
66,Ajmer(F&V),Plum,4000,5000,4500,2024-11-22,Rajasthan
67,Ajmer(F&V),Plum,4000,5000,4500,2024-12-23,Rajasthan
68,Ajmer(F&V),Plum,4000,5000,4500,2024-07-25,Rajasthan
69,Ajmer(F&V),Plum,4000,5000,4500,2024-05-25,Rajasthan
70,Ajmer(F&V),Plum,4000,5000,4500,2024-08-27,Rajasthan
71,Ajmer(F&V),Plum,4000,5000,4500,2024-05-27,Rajasthan
72,Ajmer(F&V),Plum,4000,5000,4500,2023-07-31,Rajasthan
73,Ajmer(F&V),Plum,4000,6000,5000,2024-07-02,Rajasthan
74,Ajmer(F&V),Plum,4000,6000,5000,2024-12-03,Rajasthan
75,Ajmer(F&V),Plum,4000,6000,5000,2024-07-03,Rajasthan
76,Ajmer(F&V),Plum,4000,6000,5000,2024-06-04,Rajasthan
77,Ajmer(F&V),Plum,4000,6000,5000,2024-09-04,Rajasthan
78,Ajmer(F&V),Plum,4000,6000,5000,2025-03-06,Rajasthan
79,Ajmer(F&V),Plum,4000,6000,5000,2024-08-07,Rajasthan
80,Ajmer(F&V),Plum,4000,6000,5000,2024-07-09,Rajasthan
81,Ajmer(F&V),Plum,4000,6000,5000,2024-07-10,Rajasthan
82,Ajmer(F&V),Plum,4000,6000,5000,2024-09-11,Rajasthan
83,Ajmer(F&V),Plum,4000,6000,5000,2024-08-12,Rajasthan
84,Ajmer(F&V),Plum,4000,6000,5000,2024-08-13,Rajasthan
85,Ajmer(F&V),Plum,4000,6000,5000,2024-06-13,Rajasthan
86,Ajmer(F&V),Plum,4000,6000,5000,2024-08-15,Rajasthan
87,Ajmer(F&V),Plum,4000,6000,5000,2024-07-16,Rajasthan
88,Ajmer(F&V),Plum,4000,6000,5000,2024-08-20,Rajasthan
89,Ajmer(F&V),Plum,4000,6000,5000,2024-07-23,Rajasthan
90,Ajmer(F&V),Plum,4000,6000,5000,2024-07-24,Rajasthan
91,Ajmer(F&V),Plum,4000,6000,5000,2024-07-27,Rajasthan
92,Ajmer(F&V),Plum,4000,6000,5000,2024-06-27,Rajasthan
93,Ajmer(F&V),Plum,4000,6000,5000,2024-11-27,Rajasthan
94,Ajmer(F&V),Plum,4000,6000,5000,2024-08-28,Rajasthan
95,Ajmer(F&V),Plum,4000,6000,5000,2024-09-28,Rajasthan
96,Ajmer(F&V),Plum,4000,6000,5000,2024-06-29,Rajasthan
97,Ajmer(F&V),Plum,4000,6000,5000,2024-11-30,Rajasthan
98,Ajmer(F&V),Plum,4000,6000,5000,2024-07-31,Rajasthan
99,Ajmer(F&V),Plum,4000,6000,5200,2024-09-05,Rajasthan
100,Ajmer(F&V),Plum,4000,6000,5200,2024-08-08,Rajasthan
101,Ajmer(F&V),Plum,4000,6000,5200,2024-11-29,Rajasthan
102,Ajmer(F&V),Plum,4000,6500,5300,2024-06-14,Rajasthan
103,Ajmer(F&V),Plum,4000,7000,5500,2024-11-02,Rajasthan
104,Ajmer(F&V),Plum,4000,7000,5500,2024-07-04,Rajasthan
105,Ajmer(F&V),Plum,4000,7000,5500,2024-07-06,Rajasthan
106,Ajmer(F&V),Plum,4000,7000,5500,2024-07-08,Rajasthan
107,Ajmer(F&V),Plum,4000,7000,5500,2024-09-20,Rajasthan
108,Ajmer(F&V),Plum,4000,7000,5500,2024-07-22,Rajasthan
109,Ajmer(F&V),Plum,4000,8000,6000,2024-10-15,Rajasthan
110,Ajmer(F&V),Plum,4000,8000,6000,2024-09-17,Rajasthan
111,Ajmer(F&V),Plum,5000,6000,5500,2024-11-07,Rajasthan
112,Ajmer(F&V),Plum,5000,6000,5500,2024-11-12,Rajasthan
113,Ajmer(F&V),Plum,5000,6000,5500,2024-10-18,Rajasthan
114,Ajmer(F&V),Plum,5000,6000,5500,2025-03-20,Rajasthan
115,Ajmer(F&V),Plum,5000,7000,5500,2024-11-17,Rajasthan
116,Ajmer(F&V),Plum,5000,7000,6000,2024-09-03,Rajasthan
117,Ajmer(F&V),Plum,5000,7000,6000,2024-11-11,Rajasthan
118,Ajmer(F&V),Plum,5000,7000,6000,2024-10-16,Rajasthan
119,Ajmer(F&V),Plum,5000,7000,6000,2024-09-21,Rajasthan
120,Ajmer(F&V),Plum,5000,7000,6000,2024-12-24,Rajasthan
121,Ajmer(F&V),Plum,5000,7000,6000,2024-11-24,Rajasthan
122,Ajmer(F&V),Plum,5000,7000,6000,2024-09-27,Rajasthan
123,Ajmer(F&V),Plum,5000,7000,6000,2024-05-31,Rajasthan
124,Ajmer(F&V),Plum,5000,8000,6500,2024-06-08,Rajasthan
125,Ajmer(F&V),Plum,5000,8000,6500,2024-11-10,Rajasthan
126,Ajmer(F&V),Plum,6000,8000,7000,2024-10-03,Rajasthan
127,Ajmer(F&V),Plum,6000,8000,7000,2024-12-27,Rajasthan
