S.No,Market,Commodity,Min Price,Max Price,Modal Price,Date,State
35,Ajmer(F&V),Apple,4500,9000,6800,2022-06-08,Rajasthan
36,Ajmer(F&V),Apple,4500,9000,6800,2023-04-10,Rajasthan
37,Ajmer(F&V),Apple,4500,9000,6800,2024-03-20,Rajasthan
38,Ajmer(F&V),Apple,4500,9000,6800,2023-04-21,Rajasthan
39,Ajmer(F&V),Apple,4500,9000,6800,2024-11-30,Rajasthan
40,Ajmer(F&V),Apple,4500,9500,7000,2023-11-15,Rajasthan
41,Ajmer(F&V),Apple,4500,10000,7300,2024-11-04,Rajasthan
42,Ajmer(F&V),Apple,4500,10000,7300,2024-02-11,Rajasthan
43,Ajmer(F&V),Apple,4600,9000,6800,2023-04-29,Rajasthan
44,Ajmer(F&V),Apple,5000,8000,6500,2024-04-30,Rajasthan
45,Ajmer(F&V),Apple,5000,9000,7000,2023-07-05,Rajasthan
46,Ajmer(F&V),Apple,5000,9000,7000,2025-02-06,Rajasthan
47,Ajmer(F&V),Apple,5000,9000,7000,2022-06-24,Rajasthan
48,Ajmer(F&V),Apple,5000,9000,7000,2024-11-27,Rajasthan
49,Ajmer(F&V),Apple,5000,9000,7000,2023-10-27,Rajasthan
50,Ajmer(F&V),Apple,5000,10000,7500,2024-05-05,Rajasthan
51,Ajmer(F&V),Apple,5000,10000,7500,2023-07-08,Rajasthan
52,Ajmer(F&V),Apple,5000,10000,7500,2024-05-11,Rajasthan
53,Ajmer(F&V),Apple,5000,10000,7500,2024-06-19,Rajasthan
54,Ajmer(F&V),Apple,5000,10000,7500,2024-05-22,Rajasthan
55,Ajmer(F&V),Apple,5500,8500,7000,2025-02-22,Rajasthan
56,Ajmer(F&V),Apple,3000,7000,5200,2022-12-16,Rajasthan
57,Ajmer(F&V),Apple,3000,8000,5500,2022-05-03,Rajasthan
58,Ajmer(F&V),Apple,3000,8000,5500,2023-01-14,Rajasthan
59,Ajmer(F&V),Apple,3500,7000,5300,2022-11-19,Rajasthan
60,Ajmer(F&V),Apple,3500,8500,6000,2022-05-04,Rajasthan
61,Ajmer(F&V),Apple,4000,8000,6000,2024-09-06,Rajasthan
62,Ajmer(F&V),Apple,4000,8000,6000,2024-08-12,Rajasthan
63,Ajmer(F&V),Apple,4000,8000,6000,2023-09-12,Rajasthan
64,Ajmer(F&V),Apple,4000,8200,6100,2022-05-23,Rajasthan
65,Ajmer(F&V),Apple,4000,8800,6400,2022-06-06,Rajasthan
66,Ajmer(F&V),Apple,4000,9000,6500,2023-09-08,Rajasthan
67,Ajmer(F&V),Apple,4000,9000,6500,2024-01-16,Rajasthan
68,Ajmer(F&V),Apple,4000,9000,6500,2024-10-16,Rajasthan
69,Ajmer(F&V),Apple,4000,9000,6500,2023-10-24,Rajasthan
70,Ajmer(F&V),Apple,4000,9000,6600,2024-02-02,Rajasthan
71,Ajmer(F&V),Apple,4000,9000,6600,2023-02-14,Rajasthan
72,Ajmer(F&V),Apple,4000,9000,6600,2024-10-21,Rajasthan
73,Ajmer(F&V),Apple,4000,9000,6600,2023-11-29,Rajasthan
74,Ajmer(F&V),Apple,4000,9000,6800,2024-01-07,Rajasthan
75,Ajmer(F&V),Apple,4000,10000,7000,2024-03-13,Rajasthan
76,Ajmer(F&V),Apple,4000,10000,7200,2025-01-21,Rajasthan
77,Ajmer(F&V),Apple,4500,7500,6200,2023-05-14,Rajasthan
78,Ajmer(F&V),Apple,4500,8000,6300,2023-10-19,Rajasthan
79,Ajmer(F&V),Apple,4500,8500,6500,2025-01-10,Rajasthan
80,Ajmer(F&V),Apple,4500,8500,6500,2025-02-20,Rajasthan
81,Ajmer(F&V),Apple,4500,8500,6500,2022-05-20,Rajasthan
82,Ajmer(F&V),Apple,4500,9000,4800,2023-05-08,Rajasthan
83,Ajmer(F&V),Apple,4500,9000,6800,2024-12-09,Rajasthan
84,Ajmer(F&V),Apple,4500,9000,6800,2025-01-14,Rajasthan
85,Ajmer(F&V),Apple,4500,9000,6800,2024-08-23,Rajasthan
86,Ajmer(F&V),Apple,4500,9500,7000,2024-03-08,Rajasthan
87,Ajmer(F&V),Apple,4500,9500,7000,2024-08-11,Rajasthan
88,Ajmer(F&V),Apple,4500,9500,7000,2024-03-15,Rajasthan
89,Ajmer(F&V),Apple,4500,9500,7200,2024-03-26,Rajasthan
90,Ajmer(F&V),Apple,5000,8000,6800,2024-12-19,Rajasthan
91,Ajmer(F&V),Apple,5000,9000,7000,2022-06-13,Rajasthan
92,Ajmer(F&V),Apple,5000,9000,7200,2024-05-16,Rajasthan
93,Ajmer(F&V),Apple,5000,10000,7500,2024-03-07,Rajasthan
94,Ajmer(F&V),Apple,5000,10000,7500,2024-06-08,Rajasthan
95,Ajmer(F&V),Apple,5000,10000,7500,2024-07-15,Rajasthan
96,Ajmer(F&V),Apple,5000,10000,7500,2023-07-28,Rajasthan
97,Ajmer(F&V),Apple,5500,10000,7500,2025-03-22,Rajasthan
98,Ajmer(F&V),Apple,3400,7600,5500,2022-10-02,Rajasthan
99,Ajmer(F&V),Apple,3400,7800,5600,2022-09-17,Rajasthan
100,Ajmer(F&V),Apple,3400,8400,5950,2022-09-25,Rajasthan
101,Ajmer(F&V),Apple,3500,15000,5200,2022-07-19,Rajasthan
102,Ajmer(F&V),Apple,3600,7000,5500,2022-11-12,Rajasthan
103,Ajmer(F&V),Apple,3600,10000,6800,2022-07-26,Rajasthan
104,Ajmer(F&V),Apple,3600,12000,8000,2023-08-25,Rajasthan
105,Ajmer(F&V),Apple,3800,8800,6800,2024-10-06,Rajasthan
106,Ajmer(F&V),Apple,4000,7800,5900,2022-12-02,Rajasthan
107,Ajmer(F&V),Apple,4000,9600,6800,2022-08-15,Rajasthan
108,Ajmer(F&V),Apple,4000,9600,6800,2022-08-17,Rajasthan
109,Ajmer(F&V),Apple,4000,12500,8250,2023-08-31,Rajasthan
110,Ajmer(F&V),Apple,4300,7800,6200,2024-10-30,Rajasthan
111,Ajmer(F&V),Apple,3000,9000,6000,2022-04-28,Rajasthan
112,Ajmer(F&V),Apple,3200,5800,4500,2022-10-14,Rajasthan
113,Ajmer(F&V),Apple,3200,6000,4600,2022-08-31,Rajasthan
114,Ajmer(F&V),Apple,3500,7500,5500,2023-01-24,Rajasthan
115,Ajmer(F&V),Apple,3500,7500,5500,2023-01-30,Rajasthan
116,Ajmer(F&V),Apple,3500,8000,5800,2024-09-29,Rajasthan
117,Ajmer(F&V),Apple,3800,8000,5900,2023-02-01,Rajasthan
118,Ajmer(F&V),Apple,4000,8000,6000,2024-10-18,Rajasthan
119,Ajmer(F&V),Apple,4000,8000,6200,2023-12-19,Rajasthan
120,Ajmer(F&V),Apple,4000,8500,6300,2023-11-05,Rajasthan
121,Ajmer(F&V),Apple,4000,8500,6300,2023-04-12,Rajasthan
122,Ajmer(F&V),Apple,4000,9000,6500,2023-11-06,Rajasthan
123,Ajmer(F&V),Apple,4000,9000,6500,2023-08-07,Rajasthan
124,Ajmer(F&V),Apple,4000,9000,6500,2023-02-19,Rajasthan
125,Ajmer(F&V),Apple,4000,9000,6500,2024-06-26,Rajasthan
126,Ajmer(F&V),Apple,4000,9000,6600,2023-12-28,Rajasthan
127,Ajmer(F&V),Apple,4000,10000,7000,2024-02-20,Rajasthan
128,Ajmer(F&V),Apple,4000,10000,7000,2023-03-24,Rajasthan
129,Ajmer(F&V),Apple,4000,10000,7000,2024-02-26,Rajasthan
130,Ajmer(F&V),Apple,4000,10000,7200,2024-08-01,Rajasthan
131,Ajmer(F&V),Apple,4400,8500,6450,2022-05-24,Rajasthan
132,Ajmer(F&V),Apple,4500,7500,6000,2023-06-16,Rajasthan
133,Ajmer(F&V),Apple,4500,8000,6300,2023-06-26,Rajasthan
134,Ajmer(F&V),Apple,4500,8500,6500,2024-12-08,Rajasthan
135,Ajmer(F&V),Apple,4500,8500,6500,2025-02-14,Rajasthan
136,Ajmer(F&V),Apple,4500,8500,6800,2024-04-22,Rajasthan
137,Ajmer(F&V),Apple,4500,9000,6800,2024-11-12,Rajasthan
138,Ajmer(F&V),Apple,4500,9000,7500,2024-03-06,Rajasthan
139,Ajmer(F&V),Apple,4500,9500,7000,2024-03-22,Rajasthan
140,Ajmer(F&V),Apple,4500,9500,7200,2025-01-02,Rajasthan
141,Ajmer(F&V),Apple,5000,8000,6500,2024-05-18,Rajasthan
142,Ajmer(F&V),Apple,5000,9000,7000,2023-05-01,Rajasthan
143,Ajmer(F&V),Apple,5000,9000,7000,2024-05-17,Rajasthan
144,Ajmer(F&V),Apple,5000,9000,7000,2024-05-19,Rajasthan
145,Ajmer(F&V),Apple,5000,9000,7000,2024-11-23,Rajasthan
146,Ajmer(F&V),Apple,5000,9000,7000,2025-02-25,Rajasthan
147,Ajmer(F&V),Apple,5000,9000,7000,2025-01-25,Rajasthan
148,Ajmer(F&V),Apple,5000,9000,7500,2024-04-29,Rajasthan
149,Ajmer(F&V),Apple,5000,10000,7500,2024-07-18,Rajasthan
150,Ajmer(F&V),Apple,5000,10000,7500,2024-07-20,Rajasthan
151,Ajmer(F&V),Apple,5100,9000,6600,2025-03-11,Rajasthan
152,Ajmer(F&V),Apple,5200,9000,7100,2022-07-17,Rajasthan
153,Ajmer(F&V),Apple,5500,10000,7500,2022-04-20,Rajasthan
154,Ajmer(F&V),Apple,3200,7400,5300,2022-11-04,Rajasthan
155,Ajmer(F&V),Apple,3200,22000,14000,2024-08-11,Rajasthan
156,Ajmer(F&V),Apple,3400,7600,5500,2022-10-03,Rajasthan
157,Ajmer(F&V),Apple,3400,7800,5600,2022-10-17,Rajasthan
158,Ajmer(F&V),Apple,3400,11000,7200,2022-07-29,Rajasthan
159,Ajmer(F&V),Apple,3600,7800,5700,2022-10-04,Rajasthan
160,Ajmer(F&V),Apple,4000,8000,6200,2024-10-16,Rajasthan
161,Ajmer(F&V),Apple,4000,8500,6000,2024-09-16,Rajasthan
162,Ajmer(F&V),Apple,4000,8800,7000,2024-09-15,Rajasthan
163,Ajmer(F&V),Apple,4000,11000,8000,2024-09-06,Rajasthan
164,Ajmer(F&V),Apple,4000,12000,8000,2023-11-03,Rajasthan
165,Ajmer(F&V),Apple,4000,12000,8000,2023-11-08,Rajasthan
166,Ajmer(F&V),Apple,6000,11000,8500,2024-07-11,Rajasthan
167,Ajmer(F&V),Apple,3200,8400,5800,2022-09-21,Rajasthan
168,Ajmer(F&V),Apple,3400,8400,5900,2022-09-19,Rajasthan
169,Ajmer(F&V),Apple,3400,12000,7500,2023-08-26,Rajasthan
170,Ajmer(F&V),Apple,3500,7400,5200,2022-11-09,Rajasthan
171,Ajmer(F&V),Apple,3500,12000,10000,2024-08-27,Rajasthan
172,Ajmer(F&V),Apple,3500,15000,9250,2022-07-21,Rajasthan
173,Ajmer(F&V),Apple,3600,7400,5400,2022-10-26,Rajasthan
174,Ajmer(F&V),Apple,3800,7000,5200,2022-11-15,Rajasthan
175,Ajmer(F&V),Apple,3800,10000,6900,2022-08-07,Rajasthan
176,Ajmer(F&V),Apple,3800,12000,8000,2023-08-24,Rajasthan
177,Ajmer(F&V),Apple,3800,13000,8400,2023-10-31,Rajasthan
178,Ajmer(F&V),Apple,4000,8600,6800,2024-09-21,Rajasthan
179,Ajmer(F&V),Apple,4000,14000,8200,2023-08-15,Rajasthan
180,Ajmer(F&V),Apple,4400,8000,6200,2024-10-23,Rajasthan
181,Ajmer(F&V),Apple,4400,10000,8500,2024-09-09,Rajasthan
182,Ajmer(F&V),Apple,4400,12000,8200,2023-09-03,Rajasthan
183,Ajmer(F&V),Apple,4500,8000,6400,2024-10-15,Rajasthan
184,Ajmer(F&V),Apple,4500,8000,6700,2024-11-03,Rajasthan
185,Ajmer(F&V),Apple,5000,8500,6800,2024-11-10,Rajasthan
186,Ajmer(F&V),Apple,5000,9800,7600,2023-01-07,Rajasthan
187,Ajmer(F&V),Apple,5800,9000,7200,2024-12-26,Rajasthan
188,Ajmer(F&V),Apple,6000,9800,8000,2023-02-13,Rajasthan
189,Ajmer(F&V),Apple,6000,10000,7500,2024-11-29,Rajasthan
190,Ajmer(F&V),Apple,7000,9000,8000,2022-12-22,Rajasthan
191,Ajmer(F&V),Apple,7400,13600,10800,2025-02-13,Rajasthan
192,Ajmer(F&V),Apple,8500,12000,11000,2023-12-07,Rajasthan
193,Ajmer(F&V),Apple,8500,12500,10000,2024-01-29,Rajasthan
194,Ajmer(F&V),Apple,8500,13000,11000,2024-02-25,Rajasthan
195,Ajmer(F&V),Apple,8700,14600,11500,2024-12-24,Rajasthan
196,Ajmer(F&V),Apple,9000,13000,11500,2024-01-26,Rajasthan
197,Ajmer(F&V),Apple,10000,18000,12000,2023-06-30,Rajasthan
198,Ajmer(F&V),Apple,12000,19000,16000,2024-06-28,Rajasthan
199,Ajmer(F&V),Apple,13000,18000,16500,2023-06-18,Rajasthan
200,Ajmer(F&V),Apple,13500,23000,19000,2023-08-03,Rajasthan
201,Ajmer(F&V),Apple,14000,19000,17000,2022-06-26,Rajasthan
202,Ajmer(F&V),Apple,14000,19500,17000,2022-06-25,Rajasthan
203,Ajmer(F&V),Apple,14000,20000,18000,2023-06-21,Rajasthan
204,Ajmer(F&V),Apple,15000,22000,18000,2024-07-19,Rajasthan
205,Ajmer(F&V),Apple,15000,22000,18500,2023-07-20,Rajasthan
206,Ajmer(F&V),Apple,17000,20000,18000,2022-05-10,Rajasthan
207,Ajmer(F&V),Apple,18000,24000,21000,2022-04-17,Rajasthan
208,Ajmer(F&V),Apple,3300,3500,3400,2023-01-04,Rajasthan
209,Ajmer(F&V),Apple,3300,3500,3400,2022-12-22,Rajasthan
210,Ajmer(F&V),Apple,3800,4000,3900,2022-11-03,Rajasthan
211,Ajmer(F&V),Apple,3800,4000,3900,2022-12-10,Rajasthan
212,Ajmer(F&V),Apple,3800,4000,3900,2022-10-10,Rajasthan
213,Ajmer(F&V),Apple,3800,4000,3900,2023-12-11,Rajasthan
214,Ajmer(F&V),Apple,3800,4000,3900,2022-10-12,Rajasthan
215,Ajmer(F&V),Apple,3800,4000,3900,2023-12-18,Rajasthan
216,Ajmer(F&V),Apple,3800,4000,3900,2022-10-19,Rajasthan
217,Ajmer(F&V),Apple,3800,4000,3900,2023-12-20,Rajasthan
218,Ajmer(F&V),Apple,3800,4000,3900,2022-10-20,Rajasthan
219,Ajmer(F&V),Apple,3800,4000,3900,2022-10-27,Rajasthan
220,Ajmer(F&V),Apple,3800,4000,3900,2022-09-27,Rajasthan
221,Ajmer(F&V),Apple,2900,7400,5150,2024-09-27,Rajasthan
222,Ajmer(F&V),Apple,3000,6000,4500,2022-11-01,Rajasthan
223,Ajmer(F&V),Apple,3000,6000,4500,2022-08-16,Rajasthan
224,Ajmer(F&V),Apple,3000,6000,4500,2022-08-25,Rajasthan
225,Ajmer(F&V),Apple,3000,6000,4500,2022-11-25,Rajasthan
226,Ajmer(F&V),Apple,3000,6000,5000,2023-09-16,Rajasthan
227,Ajmer(F&V),Apple,3000,7500,5300,2024-09-28,Rajasthan
228,Ajmer(F&V),Apple,3200,6500,4900,2022-11-18,Rajasthan
229,Ajmer(F&V),Apple,3200,7600,5400,2023-01-07,Rajasthan
230,Ajmer(F&V),Apple,3500,5500,4500,2022-10-04,Rajasthan
231,Ajmer(F&V),Apple,3500,6000,4800,2022-11-24,Rajasthan
232,Ajmer(F&V),Apple,3500,6000,4800,2022-08-26,Rajasthan
233,Ajmer(F&V),Apple,3500,7500,5500,2023-08-10,Rajasthan
234,Ajmer(F&V),Apple,3500,7500,5500,2023-01-10,Rajasthan
235,Ajmer(F&V),Apple,3500,7500,5500,2022-12-30,Rajasthan
236,Ajmer(F&V),Apple,3600,6000,4800,2022-09-05,Rajasthan
237,Ajmer(F&V),Apple,3600,7000,5300,2022-12-24,Rajasthan
238,Ajmer(F&V),Apple,4000,7500,6000,2023-09-10,Rajasthan
239,Ajmer(F&V),Apple,4000,8000,6000,2023-09-02,Rajasthan
240,Ajmer(F&V),Apple,4000,8000,6000,2023-12-07,Rajasthan
241,Ajmer(F&V),Apple,4000,8000,6000,2022-05-17,Rajasthan
242,Ajmer(F&V),Apple,4000,8000,6000,2022-05-27,Rajasthan
243,Ajmer(F&V),Apple,4000,8200,6100,2022-07-24,Rajasthan
244,Ajmer(F&V),Apple,4000,8800,6400,2022-06-03,Rajasthan
245,Ajmer(F&V),Apple,4000,9000,6500,2022-06-02,Rajasthan
246,Ajmer(F&V),Apple,4000,9000,6500,2024-02-06,Rajasthan
247,Ajmer(F&V),Apple,4000,9000,6500,2022-05-12,Rajasthan
248,Ajmer(F&V),Apple,4000,9000,6500,2023-12-18,Rajasthan
249,Ajmer(F&V),Apple,4000,9000,6500,2022-05-21,Rajasthan
250,Ajmer(F&V),Apple,4000,9000,6500,2023-04-23,Rajasthan
251,Ajmer(F&V),Apple,4000,10000,7000,2024-02-03,Rajasthan
252,Ajmer(F&V),Apple,4000,10000,7000,2024-01-15,Rajasthan
253,Ajmer(F&V),Apple,4000,10000,7000,2024-11-16,Rajasthan
254,Ajmer(F&V),Apple,4000,10000,7000,2025-01-19,Rajasthan
255,Ajmer(F&V),Apple,4000,10000,7000,2024-01-22,Rajasthan
256,Ajmer(F&V),Apple,4000,10000,7000,2024-06-23,Rajasthan
257,Ajmer(F&V),Apple,4000,10000,7000,2024-06-25,Rajasthan
258,Ajmer(F&V),Apple,4200,9000,6700,2023-02-18,Rajasthan
259,Ajmer(F&V),Apple,4500,8000,6300,2023-09-04,Rajasthan
260,Ajmer(F&V),Apple,4500,8000,6300,2023-06-23,Rajasthan
261,Ajmer(F&V),Apple,4500,8500,6500,2024-12-04,Rajasthan
262,Ajmer(F&V),Apple,4500,8500,6500,2024-08-13,Rajasthan
263,Ajmer(F&V),Apple,4500,8500,6500,2022-06-27,Rajasthan
264,Ajmer(F&V),Apple,4500,8500,6600,2024-12-21,Rajasthan
265,Ajmer(F&V),Apple,4500,8500,6600,2024-04-25,Rajasthan
266,Ajmer(F&V),Apple,4500,9000,6800,2023-03-19,Rajasthan
267,Ajmer(F&V),Apple,4500,9000,6800,2024-10-24,Rajasthan
268,Ajmer(F&V),Apple,4500,9000,6800,2023-10-26,Rajasthan
269,Ajmer(F&V),Apple,4500,9000,6800,2023-04-27,Rajasthan
270,Ajmer(F&V),Apple,4500,9000,6800,2024-04-27,Rajasthan
271,Ajmer(F&V),Apple,4500,10000,7300,2024-04-08,Rajasthan
272,Ajmer(F&V),Apple,4500,10000,7300,2024-03-16,Rajasthan
273,Ajmer(F&V),Apple,4500,10000,7300,2024-07-23,Rajasthan
274,Ajmer(F&V),Apple,4500,10500,7500,2023-07-22,Rajasthan
275,Ajmer(F&V),Apple,4500,11000,8000,2023-07-14,Rajasthan
276,Ajmer(F&V),Apple,4800,9300,7500,2023-01-17,Rajasthan
277,Ajmer(F&V),Apple,4800,19800,13300,2022-07-07,Rajasthan
278,Ajmer(F&V),Apple,5200,9800,7400,2023-01-10,Rajasthan
279,Ajmer(F&V),Apple,5500,8500,7000,2024-11-13,Rajasthan
280,Ajmer(F&V),Apple,5500,8800,7200,2023-01-21,Rajasthan
281,Ajmer(F&V),Apple,7000,8600,8000,2023-01-30,Rajasthan
282,Ajmer(F&V),Apple,7000,9000,8200,2022-12-24,Rajasthan
283,Ajmer(F&V),Apple,7000,13000,11000,2025-01-30,Rajasthan
284,Ajmer(F&V),Apple,7000,13000,11100,2025-01-11,Rajasthan
285,Ajmer(F&V),Apple,7500,12000,9800,2025-01-25,Rajasthan
286,Ajmer(F&V),Apple,7500,14200,8800,2024-12-13,Rajasthan
287,Ajmer(F&V),Apple,8000,11000,9500,2023-12-18,Rajasthan
288,Ajmer(F&V),Apple,8000,12000,10500,2023-12-31,Rajasthan
289,Ajmer(F&V),Apple,8000,14000,12000,2025-02-06,Rajasthan
290,Ajmer(F&V),Apple,8200,16000,8200,2022-04-07,Rajasthan
291,Ajmer(F&V),Apple,8500,12000,10000,2024-01-02,Rajasthan
292,Ajmer(F&V),Apple,9000,13000,11500,2024-02-26,Rajasthan
293,Ajmer(F&V),Apple,9500,13500,12000,2024-01-27,Rajasthan
294,Ajmer(F&V),Apple,10000,18000,15000,2022-04-27,Rajasthan
295,Ajmer(F&V),Apple,12000,18000,16000,2022-04-08,Rajasthan
296,Ajmer(F&V),Apple,12500,18000,15250,2022-05-26,Rajasthan
297,Ajmer(F&V),Apple,13000,18000,15000,2022-04-12,Rajasthan
298,Ajmer(F&V),Apple,13000,18000,16500,2023-06-19,Rajasthan
299,Ajmer(F&V),Apple,14000,19500,17500,2023-06-15,Rajasthan
300,Ajmer(F&V),Apple,14000,20000,17000,2022-06-19,Rajasthan
301,Ajmer(F&V),Apple,14000,20000,18000,2024-04-14,Rajasthan
302,Ajmer(F&V),Apple,14000,22000,18000,2023-07-31,Rajasthan
303,Ajmer(F&V),Apple,15000,22000,18000,2023-07-10,Rajasthan
304,Ajmer(F&V),Apple,18000,24000,20000,2023-07-04,Rajasthan
305,Ajmer(F&V),Apple,8800,9000,8900,2024-06-05,Rajasthan
306,Ajmer(F&V),Apple,3300,3500,3400,2022-11-05,Rajasthan
307,Ajmer(F&V),Apple,3300,3500,3400,2023-01-10,Rajasthan
308,Ajmer(F&V),Apple,3300,3500,3400,2023-01-11,Rajasthan
309,Ajmer(F&V),Apple,3300,3500,3400,2023-01-13,Rajasthan
310,Ajmer(F&V),Apple,3300,3500,3400,2022-09-20,Rajasthan
311,Ajmer(F&V),Apple,3300,3500,3400,2022-11-21,Rajasthan
312,Ajmer(F&V),Apple,3800,4000,3900,2024-01-18,Rajasthan
313,Ajmer(F&V),Apple,3800,4000,3900,2023-12-21,Rajasthan
314,Ajmer(F&V),Apple,3800,4000,3900,2024-01-23,Rajasthan
315,Ajmer(F&V),Apple,3800,4000,3900,2023-11-23,Rajasthan
316,Ajmer(F&V),Apple,3800,4000,3900,2023-10-27,Rajasthan
317,Ajmer(F&V),Apple,4300,4500,4400,2024-08-22,Rajasthan
318,Ajmer(F&V),Apple,4800,5000,4900,2024-11-16,Rajasthan
319,Ajmer(F&V),Apple,4800,5000,4900,2022-07-19,Rajasthan
320,Ajmer(F&V),Apple,4800,5000,4900,2023-10-25,Rajasthan
321,Ajmer(F&V),Apple,4800,5000,4900,2024-10-28,Rajasthan
322,Ajmer(F&V),Apple,6300,6500,6400,2024-07-29,Rajasthan
323,Ajmer(F&V),Apple,6800,7000,6900,2023-06-02,Rajasthan
324,Ajmer(F&V),Apple,6800,7000,6900,2023-07-03,Rajasthan
325,Ajmer(F&V),Apple,6800,7000,6900,2023-05-03,Rajasthan
326,Ajmer(F&V),Apple,6800,7000,6900,2023-05-12,Rajasthan
327,Ajmer(F&V),Apple,6800,7000,6900,2023-06-27,Rajasthan
328,Ajmer(F&V),Apple,6800,7000,6900,2023-05-30,Rajasthan
329,Ajmer(F&V),Apple,6900,7100,7000,2025-01-23,Rajasthan
330,Ajmer(F&V),Apple,3000,5600,4300,2022-10-13,Rajasthan
331,Ajmer(F&V),Apple,3000,5800,4400,2022-10-08,Rajasthan
332,Ajmer(F&V),Apple,3000,6000,4500,2022-08-30,Rajasthan
333,Ajmer(F&V),Apple,3000,6200,4600,2022-12-03,Rajasthan
334,Ajmer(F&V),Apple,3200,6000,4600,2022-09-13,Rajasthan
335,Ajmer(F&V),Apple,3500,6000,5000,2022-10-06,Rajasthan
336,Ajmer(F&V),Apple,3500,7000,5300,2022-12-07,Rajasthan
337,Ajmer(F&V),Apple,3500,7000,5300,2022-12-27,Rajasthan
338,Ajmer(F&V),Apple,3500,7500,5500,2022-12-18,Rajasthan
339,Ajmer(F&V),Apple,3500,10500,7000,2023-08-04,Rajasthan
340,Ajmer(F&V),Apple,4000,7000,5800,2023-01-25,Rajasthan
341,Ajmer(F&V),Apple,4000,8000,6000,2024-08-09,Rajasthan
342,Ajmer(F&V),Apple,4000,8000,6000,2023-08-18,Rajasthan
343,Ajmer(F&V),Apple,4000,8000,6000,2022-05-22,Rajasthan
344,Ajmer(F&V),Apple,4000,8000,6000,2023-10-23,Rajasthan
345,Ajmer(F&V),Apple,4000,9000,6500,2023-04-04,Rajasthan
346,Ajmer(F&V),Apple,4000,9000,6500,2023-11-04,Rajasthan
347,Ajmer(F&V),Apple,4000,9000,6500,2023-02-07,Rajasthan
348,Ajmer(F&V),Apple,4000,9000,6500,2024-01-08,Rajasthan
349,Ajmer(F&V),Apple,4000,9000,6500,2023-12-09,Rajasthan
350,Ajmer(F&V),Apple,4000,9000,6500,2024-04-21,Rajasthan
351,Ajmer(F&V),Apple,4000,9000,6500,2022-05-25,Rajasthan
352,Ajmer(F&V),Apple,4000,9000,6500,2023-10-31,Rajasthan
353,Ajmer(F&V),Apple,4000,9000,6600,2025-02-08,Rajasthan
354,Ajmer(F&V),Apple,4000,10000,7000,2024-03-05,Rajasthan
355,Ajmer(F&V),Apple,4000,10000,7000,2023-08-06,Rajasthan
356,Ajmer(F&V),Apple,4000,10000,7000,2024-02-10,Rajasthan
357,Ajmer(F&V),Apple,4000,10000,7000,2024-01-29,Rajasthan
