main-crop,sub-crop,N,P,K,temperature,humidity,ph,rainfall
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),19.7111095,77.23497655,19.57186475,24.86267063,64.96678866,6.885725229,132.928735
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),18.23077846,77.54453494,22.37778339,27.76739174,53.23740451,5.684263107,198.2552343
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),29.52791982,55.87254113,20.49431041,34.81270393,41.76382693,5.852936022,139.8813598
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),19.13982841,78.94997848,18.25488999,22.16556169,55.54137354,7.236272796,187.693958
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),32.92418958,77.4252257,24.41862387,28.38804403,65.26383284,7.13986602,98.08446275
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),32.74934802,57.80084941,19.69860854,35.96637201,46.32246963,7.12686126,192.5458472
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),37.19496826,79.6418676,24.21565983,25.76988783,54.58858492,6.011170427,157.9587017
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),29.29734813,64.80848037,19.98037896,18.03346631,32.57100567,6.652755447,196.523102
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),11.35886327,65.29150966,21.61813112,27.42289007,48.0010088,4.504920599,93.32055316
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),22.5354975,74.05936575,16.11132918,21.46186701,56.8208319,7.339446616,115.0396132
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),31.03360756,75.22147043,22.140377,26.4024838,65.67372076,4.68512586,110.317533
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),21.70055215,69.55750146,18.7015908,26.5036036,49.88509834,7.313462723,167.2478945
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),6.312079239,64.41918353,19.82499669,27.08182184,39.82189592,7.155820498,91.75201921
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),39.71600209,69.04176132,22.42256276,22.43055649,59.41999996,5.492344886,157.9303344
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),20.6119735,71.03238923,19.08989049,26.04780077,66.51125125,6.31115637,192.1017792
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),25.48702214,59.70190312,24.48430828,20.7078783,39.86895567,4.935458111,109.3878737
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),38.66354208,62.38246314,17.09051924,33.20830352,45.37432983,5.839317575,179.6622677
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),8.930154217,57.23265199,24.46132999,19.35320812,31.21713055,6.037074604,180.1609524
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),16.99582967,74.23597292,18.6840362,18.41819396,30.84633586,4.663193515,120.3407144
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),30.10183252,70.44336862,15.89914944,36.33664277,38.58147796,4.681042191,130.355267
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),32.52613976,55.26995569,16.49396552,22.46081507,42.28862305,5.965948309,163.7743205
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),8.562105672,58.05553525,17.39391274,19.84107208,56.91128131,7.144987782,110.4366877
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),11.90924727,70.97003793,22.60158796,22.23557745,32.28329494,6.007550337,165.1432613
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),33.13413886,77.78390742,18.42252243,32.90232223,39.20965459,6.11224935,145.0976385
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),32.26264312,72.99960852,17.64572205,31.4106529,55.29920945,5.096190498,159.8365433
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),39.56569992,69.55457941,18.66947009,34.47797995,37.00982603,4.728288619,130.3618212
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),12.28399139,77.76423567,21.26170146,24.20508672,61.94707735,6.843196555,173.050775
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),5.192019255,64.45985146,22.62679279,26.95220456,45.81884713,6.001465858,104.300287
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),28.03627689,79.47784686,24.54597626,32.67708278,39.78923247,6.600714022,142.8071243
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),15.06387382,73.57094288,21.94814686,32.98809463,45.65623132,6.533342012,166.2246929
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),15.25011801,74.64011895,17.45152986,18.36195811,31.0457408,5.513820394,131.4109119
Pegeon Pea (Arhar Fali),Lentil (Masur)(Whole),30.29036444,57.63529335,19.56351843,35.04373372,47.04882956,6.424263115,121.3666731
