main-crop,sub-crop,N,P,K,temperature,humidity,ph,rainfall
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),39.47857415,59.90376411,82.60279908,20.03896119,18.28616945,6.230308262,77.75087557
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),37.97335147,66.0000324,79.36339921,19.43474952,16.87893463,6.331579181,72.4184793
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),22.86187628,60.99351808,76.47245296,20.47482553,16.74963027,7.79739725,93.84733023
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),54.303704,63.41169678,77.36226526,18.30623886,15.14027945,6.447302536,66.10024836
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),54.69763964,68.92009476,81.22602592,19.03895938,14.73407006,6.703319993,78.83392413
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),28.23389504,71.21257037,78.25125503,20.34362176,16.1276355,7.757653133,72.5462885
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),44.445384,65.45660337,78.98453256,17.79457684,15.37011002,8.265372305,73.19065572
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),52.9122939,64.12474667,81.41630515,20.7770776,19.69451045,6.237253842,79.21923279
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),24.71164827,59.85249757,80.33193085,20.23819005,19.24464142,7.56631089,75.43961728
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),38.05351219,61.08627863,80.95626226,17.7340075,18.49013751,7.102503465,87.15840294
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),24.64925584,72.32430591,82.20805781,20.6258425,14.60080087,7.660538108,84.41926509
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),33.43332548,59.21131494,77.38920731,18.9562565,19.36084964,7.654988943,71.69265814
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),45.41807688,76.97745579,79.42630885,20.76938554,19.25243337,7.055138699,78.31699395
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),38.04204651,67.03028371,76.90164524,18.08757975,18.3807768,8.309276741,66.55237757
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),42.04158253,70.74884107,83.02963811,18.00321598,17.81177199,8.191795884,83.77571912
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),40.20635038,66.73342278,81.65573869,19.87769924,16.03560987,8.586886902,72.716805
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),54.37173072,62.22185066,78.8558583,19.61665782,15.18278446,8.496988467,67.59505964
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),45.19595267,59.12204627,76.36727279,19.34005628,16.0183999,8.242778622,78.73576099
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),43.75711935,75.56573319,81.36135796,19.55920414,17.27272816,8.355263525,65.29064288
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),37.68731891,57.9192139,77.70732125,19.2053329,18.89334098,7.213362261,77.39476999
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),22.46694833,65.41184563,83.90412102,18.68603942,18.91863674,6.25350662,74.23062771
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),45.76492935,62.82806755,79.14083663,19.20485828,17.97751811,8.463087314,84.46492004
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),41.79617731,58.87728174,82.91282381,19.59897954,18.67594039,6.730054114,81.26529138
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),43.99132866,68.00667315,81.13401018,18.47475379,19.07105309,8.692691828,77.38752842
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),28.7079106,66.02338902,78.45006483,17.97632544,16.24830076,8.268148644,76.52844484
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),24.01149611,71.6737053,82.34253468,18.79599387,18.64172146,6.808947389,87.92766507
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),48.0509776,75.75795898,79.11964862,19.79317025,19.60441397,6.536877886,92.63686495
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),22.50396613,77.94950309,82.41616555,20.73615567,14.88943153,8.304691069,78.27601422
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),52.4731297,71.22381159,82.35969239,17.68642409,15.84803536,7.034044564,72.64350436
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),56.05258887,57.68780001,79.1548033,18.55189624,17.00835174,8.349357052,76.32990352
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),26.88657948,77.08732965,79.19355825,18.31651688,14.84824912,8.317248712,82.26396001
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),54.09637238,70.34572256,83.21508641,20.47738406,16.92143576,7.098450497,93.67342755
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),34.95114206,70.38308587,78.13602335,19.0165444,18.56859911,6.95849298,80.78326094
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),46.36478371,71.90560431,82.25327505,20.24403711,17.37091379,7.663330563,87.45260903
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),52.10759768,72.05365172,77.25425527,17.57663473,17.90147484,6.430944143,85.44508996
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),37.4130994,75.18581178,82.12573792,18.95108848,16.35076021,8.150263028,69.91702397
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),56.6297681,65.54807161,81.43673357,18.60911599,17.94105306,8.649828177,87.3861332
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),47.80635823,66.71157171,82.39369656,17.86333156,14.85768339,7.055184441,80.11922212
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),41.59966556,74.10526002,83.82155615,18.38268548,17.56920186,8.149341221,86.02804737
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),36.12944665,70.4690538,83.36938492,18.20233904,17.26368457,7.934167155,92.37318918
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),49.27556409,64.67600613,81.61166617,19.71500516,15.13315549,6.938290014,90.69719991
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),50.62402064,64.48372669,79.58440462,20.71537412,16.79691574,7.036143885,84.10288182
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),30.76256395,58.11578856,83.55906037,17.68603693,15.42047144,6.729790452,82.18976461
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),32.49537654,64.03766784,76.01554944,18.13569994,18.14961073,7.574269637,79.79194438
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),38.22930891,77.95609066,80.05922481,18.79004387,19.768205,7.822554367,70.85764583
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),47.54915147,72.66441337,80.33245083,20.53369756,16.44615659,7.522991906,93.04571432
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),46.23688616,57.7110096,78.89679055,18.40037206,18.89923688,7.547312719,90.64373525
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),25.9721386,71.10782048,78.07944948,18.31417423,17.48240919,7.761585976,86.54860865
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),39.69751924,60.14566247,78.66491889,18.90796033,16.31473272,8.008616729,70.87077095
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),44.35229185,76.74523613,79.64568774,20.61190549,19.44119828,7.551549185,74.03112263
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),52.0833455,66.37607971,77.02461267,19.42670344,19.55839543,6.387250848,78.40534044
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),25.9569334,57.08476728,80.1967284,19.82526692,16.94770438,7.053726714,83.37876808
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),25.36669811,69.70408207,77.46015454,18.72786585,15.91460804,6.48085526,83.5898779
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),35.12669197,71.87151835,80.89639508,17.63489683,19.58858101,6.716026496,76.83824588
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),31.86327926,57.21573476,80.72507817,17.90413429,19.14556345,6.251400837,75.04943514
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),25.70824142,72.34892211,81.07750153,20.49401942,17.40692237,8.450751324,70.49139841
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),50.427398,68.75510432,79.43597452,20.60046859,18.59172651,6.003391844,65.75437803
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),34.16203083,66.58819401,76.56300687,19.48536244,17.66770541,7.99072684,73.81973153
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),27.72015978,61.73948925,82.73595159,19.08632276,19.09330382,7.762021924,74.96972178
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),44.93732344,77.52741152,81.83711287,19.06033445,15.73909528,6.195355187,65.75529847
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),55.57315522,74.28147922,82.67326737,17.9899885,17.28910913,6.38582787,72.2989975
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),44.48983868,58.05533375,81.84132036,19.02019801,19.44217815,8.432368295,72.26713256
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),45.91174404,58.88617029,81.78090124,18.1664767,15.34135002,6.814932271,84.13263146
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),49.91733414,69.83884243,80.80087229,20.78537109,18.19662677,8.544264161,68.52009825
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),42.4495225,65.20380501,83.87051921,19.43760204,18.24079662,7.569311189,94.48164741
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),28.99584122,64.36610756,77.02446819,20.39207282,16.10103874,6.140532489,74.86947171
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),46.18314993,63.29382353,76.83218824,17.6261337,19.06822321,8.417057172,66.28707563
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),35.85777484,60.02713325,83.62093265,19.93893913,16.094831,7.554426306,84.70509639
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),52.38732339,60.73671134,77.16433066,17.92162976,17.42316912,8.215319522,88.622659
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),22.03472858,73.68855725,83.62683695,20.76605047,17.870767,7.111260404,73.88579897
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),35.63998397,63.0132272,82.14781235,18.95561027,18.86278465,8.052070309,66.62077722
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),54.85512768,74.31563619,80.3911373,18.00973513,19.51219583,8.586994024,78.83746669
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),39.51006503,61.85998501,76.87144983,20.74478787,16.0999023,6.860426202,77.99496258
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),51.20805833,69.14015647,83.45419758,18.88894749,16.25016866,7.622246026,73.33501575
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),24.55841051,62.72544848,80.57568705,17.71243635,18.42128129,7.353963805,73.88173003
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),31.22514921,75.4918473,82.33321414,19.85654971,17.49831548,6.705669249,78.71656893
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),25.57234747,66.41617302,83.72335517,19.78115404,17.71558835,6.594786748,91.64171837
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),49.25694396,63.04231876,82.77494271,19.69122895,15.63150342,8.019669283,91.92786604
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),48.80303878,64.87580892,77.72175805,18.92369941,14.71603054,6.223374638,80.57695989
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),25.13846285,74.31552107,76.66169486,19.2411225,15.33977797,7.078992924,94.27055561
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),35.44829009,72.20007516,76.65031116,20.54462261,15.03172235,7.140894015,75.49877319
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),52.51878586,72.93964973,82.87765543,19.74094379,19.54755737,8.664289969,71.81798927
Bengal Gram (Gram)(Whole),Kabuli Channa(Chickpeas-White),30.03843468,65.00093085,78.05700565,18.66259464,15.64946621,7.21755935,76.15652316
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),38.48831624,66.10228439,78.11006386,18.52136015,19.72390496,6.356899254,68.14596394
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),23.30311288,68.52499568,76.1324165,17.39672222,19.12161267,7.187572011,66.64282494
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),54.29657671,62.39905768,81.62154908,18.83887203,15.6390286,7.613190477,70.39860032
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),48.88756857,67.87255545,75.39243562,17.76107878,17.89832983,6.48352981,93.17921753
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),57.43592241,64.81612124,83.91512938,17.84715299,15.84875175,7.558230377,90.26197574
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),29.85416671,56.7160846,78.12019564,19.63365775,16.96029587,7.431948548,78.03932806
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),35.58865591,77.3750184,80.42338805,17.78692434,15.61479705,6.69615683,70.91364855
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),40.93996344,73.20502491,78.61777526,20.81358803,19.46927317,7.590562799,74.73824057
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),51.99708488,74.91027859,79.30191188,17.52671888,16.79494284,7.134696696,91.10566745
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),34.13182904,64.7416917,83.571684,19.90431216,17.76509532,8.540215822,88.94889764
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),58.88644273,76.98948705,76.39955815,17.20122118,18.34228793,8.321048532,91.17351233
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),26.11108294,61.44254193,75.6587636,19.87856747,17.16385365,8.588782775,74.77119705
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),28.28875089,60.87016442,82.50411066,20.07418415,14.40221247,7.784198025,85.96701077
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),37.05713705,74.87989384,78.84771718,17.44407949,18.88645883,7.099893109,77.68629844
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),30.27791446,58.67421104,75.28329127,18.01733797,18.8491609,6.150840537,92.48582637
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),28.76652288,73.3282584,82.69319837,20.65251008,17.62454491,7.853714163,91.95217911
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),32.8423661,72.01878239,82.41563714,17.79614907,18.59807762,6.946161882,89.04926933
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),40.32051671,67.57023662,76.44038343,18.30584809,18.11854675,7.439549615,84.22611228
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),29.24218187,75.31248196,75.38137166,17.65426959,19.2214314,8.272103922,78.92426876
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),35.98332359,71.12629537,75.25484775,20.60887669,19.77462054,7.474674374,89.92695406
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),44.7878831,66.91466183,81.12465454,17.80582704,19.06140153,7.16815877,91.16911489
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),58.17636291,58.98838545,76.28235557,17.21332006,15.832178,6.495633369,68.3181875
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),37.45752084,56.24696782,82.75831545,19.58567265,18.51636452,7.116147461,88.73184402
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),46.20102493,77.40639842,82.12618198,20.49803859,15.63050845,8.130634072,76.80781658
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),48.30566947,56.44713376,82.77724385,18.62087592,19.01676091,6.390956139,85.78405728
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),48.78981296,74.39460235,80.26343108,17.21963299,17.57131586,8.169372182,84.96998858
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),23.79674701,63.65824396,84.61732755,20.54032467,18.89223802,8.127426965,74.22261931
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),58.62690842,58.97945177,79.29927686,20.08402413,19.43774575,6.163209458,89.46183856
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),24.86049239,67.64071665,82.55348628,17.76956354,16.58122884,7.007057325,93.71444558
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),32.60713177,68.31951288,81.90011822,19.29260568,14.84051092,7.90726567,66.55494311
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),56.88515825,74.47550405,82.74433062,19.29021761,14.838967,8.080906248,65.798769
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),25.88197843,76.71555508,81.97027908,19.5688473,17.5385363,6.419364969,86.26162755
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),49.01111662,63.90552988,79.34726396,17.9059908,17.41508775,7.030651645,87.14997709
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),28.1646495,74.85988347,80.56021924,17.85068589,19.41981153,6.913524626,83.57610588
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),31.11375278,63.22596943,77.38269787,20.77168996,14.94352417,6.39496249,86.04845225
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),57.78847058,70.80665669,84.95715105,17.36025503,18.67235331,7.495825931,86.05222854
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),22.32177351,78.46069574,78.18828503,17.83511886,16.57652937,8.531562121,66.91172965
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),24.41409878,72.62642139,78.63864121,17.35957946,18.95056972,6.489686402,66.23244762
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),50.17331538,69.73764094,76.17602785,18.09016461,19.49575986,6.167258439,93.18403002
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),49.48244988,62.01247273,75.84564292,18.11744909,16.50895639,6.455346873,72.60599171
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),32.10630671,67.48608097,82.33056275,20.7674923,16.84935155,8.129053579,66.4491359
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),42.05427369,69.63155895,76.95695585,19.95063391,19.8288592,8.322155202,79.63627009
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),35.11332819,68.27679437,82.58893032,18.76187136,17.61542932,7.540534209,82.82791795
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),42.96827716,67.35310006,81.76594978,18.03748627,17.16522089,6.266156365,72.84961153
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),34.93797348,67.74963409,76.98151017,19.5126097,15.28800334,6.28924569,68.69508495
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),57.67605091,60.78042183,76.44748847,19.2107932,14.92330883,6.373341017,67.65210709
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),46.97335435,75.89484682,81.16211088,20.69021567,18.04250789,8.232390553,71.1126924
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),39.0419883,65.27107462,82.94986521,20.87367431,16.51683402,7.966137239,77.28164329
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),21.80772662,67.61910794,84.83884854,18.46234177,17.3437353,6.866414382,91.35224099
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),35.42927498,60.04516336,83.42808404,18.18070687,15.6204795,8.567755311,88.84451022
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),42.30273732,63.25075638,84.2965156,18.10182877,17.61469007,6.510912258,70.78449049
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),29.63672085,64.55588954,82.48506978,18.05055479,15.89503152,7.425483291,86.31974923
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),29.80057253,67.29851745,84.68886347,18.05174766,14.83764606,6.484530165,92.75397374
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),31.30645263,65.18248759,75.46365836,19.5419174,19.61009348,7.50842638,88.89719613
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),56.57742492,57.74954553,81.1247886,20.83964895,19.46324603,6.872865188,83.66408091
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),36.089045,66.342375,79.40124727,17.67076384,16.45012932,8.594821038,65.66570636
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),26.97831515,59.94740018,81.63235623,17.76331957,16.53337698,7.741344977,69.88293105
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),55.81987809,61.22088079,84.46825558,19.79058919,15.85127307,7.616745742,70.91908691
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),45.99929597,65.27669356,76.41619993,19.09676568,16.81458742,7.929233965,85.73720164
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),27.35694209,64.18554809,82.62317195,18.49206002,19.38545402,6.90125259,69.83929963
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),29.91704052,76.68173046,84.64913204,19.81254536,18.42556809,8.038440312,67.6485702
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),28.26193671,64.55210442,82.55536284,19.85382288,14.39530082,7.92487522,83.35068975
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),25.28605333,69.42342699,84.06711892,17.74423142,19.81635689,6.531762622,80.49376556
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),35.64336817,62.64847372,81.90211792,18.40409699,16.24329434,7.59556537,93.25188477
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),53.0460032,73.05628713,75.90190887,20.1872451,17.33538338,8.582548058,78.04934953
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),57.11136101,68.22994034,84.00288644,18.91558331,19.66837288,8.345463169,88.36299771
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),49.4372147,68.97231944,84.09955318,17.26295438,16.56329668,7.120743871,73.32466004
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),55.10948972,56.41413477,84.66158097,18.33970864,19.75631532,6.683471695,67.1918208
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),23.17957937,78.54922211,84.44928194,20.38055485,19.06044674,6.466621147,69.57495862
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),50.35897412,72.36648918,79.94431615,18.66589503,19.69846598,6.554432274,79.6094107
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),32.5661179,69.54086596,82.39128655,18.72576407,18.02882484,7.193590846,72.15635455
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),37.00852691,60.17450736,76.89557814,20.58232312,18.84719307,6.831678808,81.1948968
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),42.53782944,57.70631831,78.12006916,19.81694124,15.13761728,6.683522769,66.9206612
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),49.05140925,58.8970399,81.36330372,18.17044339,19.03901776,7.306373651,93.8329741
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),48.48634372,65.86653416,84.46186593,18.61481897,14.46200027,7.952579977,89.41532506
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),35.03390177,77.54377214,79.28104004,20.46370879,16.90889488,6.723660204,90.05853352
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),56.15590641,58.72589169,75.96407069,18.28934564,15.50741414,6.874366894,89.13319502
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),23.75642273,57.21545042,83.90001782,19.16158485,15.85210963,7.696597147,72.56958236
Bengal Gram (Gram)(Whole),Desi Bengal Gram (Gram)(Whole),27.24958839,68.93599442,80.61637132,18.73841815,18.07819622,6.410463491,72.98406253
